CounterpartyId,CounterpartyType,Country_CD,RiskRating,Status,CREATED_TS
CP017817,CORP,C21957,MEDIUM,ACTIVE,2026-01-12 06:02:46
CP017818,FUND,C37043,LOW,ACTIVE,2023-07-15 05:31:45
CP017819,BANK,C05696,MEDIUM,ACTIVE,2020-11-20 01:32:30
CP017820,FUND,C22263,HIGH,ACTIVE,2023-12-09 23:33:40
CP017821,FUND,C21480,LOW,ACTIVE,2021-07-17 19:56:20
CP017822,FUND,C31346,MEDIUM,ACTIVE,2022-02-13 09:48:45
CP017823,CORP,C43747,LOW,ACTIVE,2025-09-17 21:01:31
CP017824,CORP,C09681,HIGH,ACTIVE,2020-07-04 10:38:44
CP017825,BANK,C24435,LOW,ACTIVE,2022-04-13 04:07:56
CP017826,CORP,C13507,MEDIUM,ACTIVE,2025-06-12 09:28:39
CP017827,CORP,C08900,HIGH,ACTIVE,2023-06-17 13:31:28
CP017828,BANK,C02290,MEDIUM,ACTIVE,2025-04-14 18:05:22
CP017829,CORP,C12772,MEDIUM,ACTIVE,2025-02-01 02:26:04
CP017830,BANK,C39173,MEDIUM,ACTIVE,2020-12-19 00:43:59
CP017831,BANK,C40498,LOW,ACTIVE,2025-08-26 06:24:11
CP017832,CORP,C47105,HIGH,ACTIVE,2021-05-30 00:04:09
CP017833,FUND,C22472,MEDIUM,ACTIVE,2024-02-17 02:11:14
CP017834,CORP,C31419,MEDIUM,ACTIVE,2021-11-03 08:19:51
CP017835,FUND,C07447,LOW,ACTIVE,2020-01-13 03:30:23
CP017836,CORP,C10549,LOW,ACTIVE,2023-05-17 06:06:16
CP017837,CORP,C27195,LOW,ACTIVE,2025-02-12 16:07:03
CP017838,CORP,C20394,MEDIUM,ACTIVE,2025-05-10 12:05:40
CP017839,FUND,C14467,MEDIUM,ACTIVE,2022-10-29 10:11:59
CP017840,FUND,C14815,HIGH,ACTIVE,2020-03-04 05:27:18
CP017841,BANK,C47797,MEDIUM,ACTIVE,2022-06-14 19:16:17
CP017842,FUND,C20717,LOW,ACTIVE,2024-09-30 09:29:24
CP017843,FUND,C23503,MEDIUM,ACTIVE,2023-07-20 05:39:26
CP017844,FUND,C48129,HIGH,ACTIVE,2021-01-02 16:12:55
CP017845,CORP,C49228,LOW,ACTIVE,2022-01-16 12:53:27
CP017846,FUND,C46971,HIGH,ACTIVE,2022-07-21 12:18:47
CP017847,CORP,C14832,HIGH,ACTIVE,2023-06-08 19:22:16
CP017848,CORP,C02625,LOW,ACTIVE,2021-07-28 18:55:51
CP017849,CORP,C17469,MEDIUM,ACTIVE,2025-12-12 03:49:18
CP017850,CORP,C33737,MEDIUM,ACTIVE,2023-02-28 16:23:06
CP017851,FUND,C11207,MEDIUM,ACTIVE,2020-05-10 12:38:04
CP017852,CORP,C11961,MEDIUM,ACTIVE,2022-12-07 11:23:49
CP017853,FUND,C44388,HIGH,ACTIVE,2024-03-23 03:19:50
CP017854,BANK,C16524,MEDIUM,ACTIVE,2024-03-19 00:32:25
CP017855,BANK,C06692,MEDIUM,ACTIVE,2023-08-09 21:39:36
CP017856,CORP,C30070,LOW,ACTIVE,2025-06-09 09:39:52
CP017857,BANK,C13942,MEDIUM,ACTIVE,2024-04-26 02:18:13
CP017858,BANK,C41953,MEDIUM,ACTIVE,2023-12-29 20:17:36
CP017859,BANK,C20641,HIGH,ACTIVE,2024-02-17 21:36:30
CP017860,CORP,C27249,LOW,ACTIVE,2026-02-07 22:04:55
CP017861,BANK,C12520,LOW,ACTIVE,2022-04-25 03:56:16
CP017862,CORP,C45193,HIGH,ACTIVE,2021-01-10 12:34:58
CP017863,FUND,C45303,HIGH,ACTIVE,2021-08-18 01:51:58
CP017864,BANK,C02062,HIGH,ACTIVE,2025-06-24 00:49:17
CP017865,CORP,C46080,HIGH,ACTIVE,2024-03-06 15:02:59
CP017866,FUND,C49724,MEDIUM,ACTIVE,2022-10-12 08:09:59
CP017867,BANK,C23466,HIGH,ACTIVE,2025-10-07 07:27:06
CP017868,BANK,C13159,LOW,ACTIVE,2020-05-01 08:35:29
CP017869,CORP,C22849,LOW,ACTIVE,2024-03-06 02:11:21
CP017870,BANK,C38134,MEDIUM,ACTIVE,2023-11-19 14:19:08
CP017871,BANK,C31072,HIGH,ACTIVE,2024-09-24 18:48:04
CP017872,CORP,C00069,HIGH,ACTIVE,2023-05-06 03:30:33
CP017873,FUND,C08029,MEDIUM,ACTIVE,2024-02-12 18:29:20
CP017874,FUND,C23321,MEDIUM,ACTIVE,2024-08-23 04:16:10
CP017875,BANK,C38484,MEDIUM,ACTIVE,2024-05-10 07:24:22
CP017876,CORP,C06775,HIGH,ACTIVE,2022-01-02 20:28:39
CP017877,FUND,C06269,HIGH,ACTIVE,2025-11-25 23:50:22
CP017878,FUND,C06359,LOW,ACTIVE,2024-09-07 23:07:32
CP017879,FUND,C28553,MEDIUM,ACTIVE,2025-03-06 19:01:28
CP017880,FUND,C21570,MEDIUM,ACTIVE,2020-11-04 08:57:37
CP017881,CORP,C13074,MEDIUM,ACTIVE,2022-11-20 20:51:33
CP017882,FUND,C38041,MEDIUM,ACTIVE,2022-01-19 00:18:36
CP017883,FUND,C00233,HIGH,ACTIVE,2023-01-21 21:43:49
CP017884,FUND,C30071,LOW,ACTIVE,2023-10-01 07:15:03
CP017885,BANK,C15786,LOW,ACTIVE,2022-03-01 09:53:17
CP017886,FUND,C27591,HIGH,ACTIVE,2025-07-17 22:18:19
CP017887,BANK,C24469,HIGH,ACTIVE,2021-05-25 09:11:22
CP017888,FUND,C31680,MEDIUM,ACTIVE,2024-10-12 08:47:06
CP017889,CORP,C15144,MEDIUM,ACTIVE,2024-08-05 17:02:42
CP017890,CORP,C20599,MEDIUM,ACTIVE,2023-10-07 16:53:14
CP017891,CORP,C13638,HIGH,ACTIVE,2021-08-31 05:02:11
CP017892,BANK,C32640,HIGH,ACTIVE,2023-11-17 15:48:49
CP017893,BANK,C41152,HIGH,ACTIVE,2020-04-13 17:03:41
CP017894,FUND,C37323,LOW,ACTIVE,2024-12-01 10:58:14
CP017895,CORP,C34872,MEDIUM,ACTIVE,2020-05-28 04:58:06
CP017896,FUND,C20955,LOW,ACTIVE,2024-07-05 12:40:43
CP017897,FUND,C04143,MEDIUM,ACTIVE,2023-06-10 23:03:53
CP017898,CORP,C49280,HIGH,ACTIVE,2024-08-10 22:11:43
CP017899,FUND,C22621,LOW,ACTIVE,2020-10-15 13:49:44
CP017900,BANK,C06160,LOW,ACTIVE,2025-04-24 12:28:49
CP017901,BANK,C04524,HIGH,ACTIVE,2025-06-14 21:16:27
CP017902,CORP,C43338,HIGH,ACTIVE,2024-12-15 07:12:29
CP017903,CORP,C03681,MEDIUM,ACTIVE,2022-03-05 18:18:59
CP017904,CORP,C24415,MEDIUM,ACTIVE,2023-10-28 14:23:42
CP017905,CORP,C48566,HIGH,ACTIVE,2023-03-28 01:15:53
CP017906,FUND,C37854,MEDIUM,ACTIVE,2024-02-02 07:25:59
CP017907,FUND,C24755,LOW,ACTIVE,2024-05-09 14:45:03
CP017908,CORP,C42364,HIGH,ACTIVE,2022-12-18 12:46:52
CP017909,CORP,C00538,HIGH,ACTIVE,2022-02-22 19:11:42
CP017910,FUND,C11878,HIGH,ACTIVE,2021-12-20 08:26:41
CP017911,FUND,C38570,HIGH,ACTIVE,2026-01-12 18:57:49
CP017912,BANK,C20305,HIGH,ACTIVE,2022-11-06 14:24:21
CP017913,FUND,C17635,MEDIUM,ACTIVE,2023-05-03 06:35:59
CP017914,CORP,C00619,MEDIUM,ACTIVE,2020-04-11 21:56:41
CP017915,CORP,C01704,HIGH,ACTIVE,2020-05-31 20:50:26
CP017916,BANK,C24898,LOW,ACTIVE,2025-11-24 01:23:33
CP017917,BANK,C18133,MEDIUM,ACTIVE,2020-06-30 07:54:30
CP017918,BANK,C47251,HIGH,ACTIVE,2024-11-07 11:36:54
CP017919,FUND,C48345,MEDIUM,ACTIVE,2025-06-29 13:45:44
CP017920,FUND,C11834,MEDIUM,ACTIVE,2020-08-02 08:47:14
CP017921,CORP,C09623,HIGH,ACTIVE,2023-06-06 06:18:42
CP017922,CORP,C15769,HIGH,ACTIVE,2020-04-09 09:43:42
CP017923,BANK,C06221,MEDIUM,ACTIVE,2021-07-21 07:58:22
CP017924,BANK,C06769,MEDIUM,ACTIVE,2025-09-10 00:17:30
CP017925,FUND,C24836,HIGH,ACTIVE,2024-10-28 06:19:51
CP017926,CORP,C12441,HIGH,ACTIVE,2020-05-02 23:15:29
CP017927,CORP,C16671,LOW,ACTIVE,2025-01-08 22:34:59
CP017928,BANK,C29419,LOW,ACTIVE,2021-06-13 17:06:36
CP017929,FUND,C13347,HIGH,ACTIVE,2024-09-21 21:14:06
CP017930,CORP,C04334,MEDIUM,ACTIVE,2021-07-02 14:37:20
CP017931,CORP,C00760,LOW,ACTIVE,2024-04-30 14:14:51
CP017932,FUND,C39510,MEDIUM,ACTIVE,2024-05-20 18:13:19
CP017933,BANK,C25957,HIGH,ACTIVE,2024-10-08 15:30:20
CP017934,BANK,C00295,LOW,ACTIVE,2023-11-19 01:57:18
CP017935,FUND,C33170,HIGH,ACTIVE,2021-04-08 18:37:12
CP017936,FUND,C37250,LOW,ACTIVE,2023-02-19 03:06:17
CP017937,FUND,C24686,LOW,ACTIVE,2025-04-17 09:36:03
CP017938,CORP,C10354,HIGH,ACTIVE,2020-07-10 15:06:12
CP017939,FUND,C44219,MEDIUM,ACTIVE,2021-12-18 02:02:09
CP017940,BANK,C24970,MEDIUM,ACTIVE,2020-06-11 18:20:24
CP017941,CORP,C40992,LOW,ACTIVE,2023-09-27 07:09:25
CP017942,FUND,C49001,HIGH,ACTIVE,2024-11-12 06:22:42
CP017943,FUND,C20295,HIGH,ACTIVE,2024-09-06 08:42:15
CP017944,FUND,C29638,HIGH,ACTIVE,2025-07-11 22:52:43
CP017945,BANK,C01935,LOW,ACTIVE,2023-01-07 08:29:50
CP017946,BANK,C43122,HIGH,ACTIVE,2022-07-14 09:02:32
CP017947,BANK,C41404,LOW,ACTIVE,2021-10-22 08:19:33
CP017948,CORP,C18969,MEDIUM,ACTIVE,2025-01-05 01:05:06
CP017949,BANK,C05622,MEDIUM,ACTIVE,2025-06-01 03:38:37
CP017950,FUND,C09743,LOW,ACTIVE,2026-03-09 12:42:52
CP017951,BANK,C42605,HIGH,ACTIVE,2020-06-23 23:59:48
CP017952,CORP,C16027,HIGH,ACTIVE,2024-10-04 09:16:54
CP017953,BANK,C30390,HIGH,ACTIVE,2024-08-15 06:01:32
CP017954,CORP,C47129,MEDIUM,ACTIVE,2025-05-27 18:52:56
CP017955,FUND,C27139,HIGH,ACTIVE,2025-11-26 17:56:31
CP017956,CORP,C07316,LOW,ACTIVE,2022-05-07 00:15:54
CP017957,BANK,C43996,HIGH,ACTIVE,2021-01-18 18:15:26
CP017958,FUND,C44148,LOW,ACTIVE,2024-11-23 21:20:37
CP017959,BANK,C33247,HIGH,ACTIVE,2021-10-20 22:03:25
CP017960,BANK,C03888,MEDIUM,ACTIVE,2025-10-26 04:36:57
CP017961,FUND,C47217,LOW,ACTIVE,2022-03-23 11:39:23
CP017962,FUND,C39931,MEDIUM,ACTIVE,2020-09-16 02:42:44
CP017963,BANK,C18513,HIGH,ACTIVE,2024-07-27 23:28:48
CP017964,FUND,C37933,LOW,ACTIVE,2025-12-16 13:24:11
CP017965,BANK,C14452,MEDIUM,ACTIVE,2026-02-07 06:35:44
CP017966,CORP,C01073,MEDIUM,ACTIVE,2020-12-01 14:22:17
CP017967,CORP,C46244,HIGH,ACTIVE,2021-08-22 07:00:04
CP017968,BANK,C12481,MEDIUM,ACTIVE,2025-07-14 11:40:24
CP017969,CORP,C46429,HIGH,ACTIVE,2025-05-21 22:39:16
CP017970,BANK,C25177,MEDIUM,ACTIVE,2023-08-13 01:41:13
CP017971,FUND,C04856,HIGH,ACTIVE,2022-09-23 04:51:40
CP017972,CORP,C25478,HIGH,ACTIVE,2021-01-15 20:41:45
CP017973,FUND,C37419,MEDIUM,ACTIVE,2024-01-11 19:25:01
CP017974,BANK,C48534,MEDIUM,ACTIVE,2024-09-07 05:11:00
CP017975,BANK,C17043,MEDIUM,ACTIVE,2025-10-05 11:01:33
CP017976,CORP,C26777,LOW,ACTIVE,2022-06-22 18:33:21
CP017977,FUND,C34621,HIGH,ACTIVE,2021-10-19 18:22:16
CP017978,BANK,C28853,LOW,ACTIVE,2023-05-25 09:12:10
CP017979,BANK,C40112,HIGH,ACTIVE,2023-03-03 21:45:00
CP017980,FUND,C00381,MEDIUM,ACTIVE,2022-08-14 18:14:40
CP017981,FUND,C23557,HIGH,ACTIVE,2020-03-18 10:42:37
CP017982,BANK,C09607,MEDIUM,ACTIVE,2022-11-06 02:51:09
CP017983,FUND,C32992,LOW,ACTIVE,2025-03-14 22:03:06
CP017984,CORP,C36800,LOW,ACTIVE,2021-10-17 01:05:03
CP017985,FUND,C01149,LOW,ACTIVE,2024-04-18 22:42:58
CP017986,CORP,C34002,LOW,ACTIVE,2023-10-20 13:51:52
CP017987,FUND,C08896,LOW,ACTIVE,2021-01-22 15:22:22
CP017988,BANK,C42847,HIGH,ACTIVE,2022-03-22 23:20:26
CP017989,BANK,C27489,HIGH,ACTIVE,2023-08-26 05:00:14
CP017990,FUND,C07478,LOW,ACTIVE,2021-03-18 14:42:24
CP017991,FUND,C06419,HIGH,ACTIVE,2025-02-17 06:45:02
CP017992,BANK,C36854,HIGH,ACTIVE,2022-05-01 16:15:42
CP017993,FUND,C25338,LOW,ACTIVE,2023-12-20 22:38:59
CP017994,BANK,C23141,HIGH,ACTIVE,2020-04-28 17:40:31
CP017995,BANK,C37223,MEDIUM,ACTIVE,2023-03-24 22:14:44
CP017996,BANK,C23472,LOW,ACTIVE,2022-03-01 14:33:38
CP017997,CORP,C26247,LOW,ACTIVE,2025-02-06 10:41:40
CP017998,CORP,C46241,HIGH,ACTIVE,2024-09-26 15:26:54
CP017999,CORP,C41618,HIGH,ACTIVE,2023-09-05 15:21:19
CP018000,BANK,C35080,LOW,ACTIVE,2023-08-15 06:26:16
CP018001,BANK,C16332,HIGH,ACTIVE,2023-07-30 08:40:50
CP018002,FUND,C29687,MEDIUM,ACTIVE,2020-10-03 15:24:27
CP018003,CORP,C22593,MEDIUM,ACTIVE,2020-02-29 19:59:50
CP018004,BANK,C13055,HIGH,ACTIVE,2022-12-03 22:49:54
CP018005,FUND,C41505,LOW,ACTIVE,2023-12-02 05:28:01
CP018006,FUND,C05888,MEDIUM,ACTIVE,2025-10-04 21:57:18
CP018007,CORP,C44126,HIGH,ACTIVE,2023-10-01 22:43:23
CP018008,CORP,C27925,LOW,ACTIVE,2025-02-17 07:17:09
CP018009,CORP,C13511,LOW,ACTIVE,2023-07-19 21:58:11
CP018010,BANK,C14564,HIGH,ACTIVE,2025-04-09 14:14:40
CP018011,BANK,C17666,HIGH,ACTIVE,2021-07-10 03:42:31
CP018012,CORP,C08226,MEDIUM,ACTIVE,2022-11-23 13:13:39
CP018013,FUND,C13770,LOW,ACTIVE,2021-12-17 06:21:55
CP018014,BANK,C38819,LOW,ACTIVE,2021-07-09 13:41:06
CP018015,BANK,C37108,LOW,ACTIVE,2022-01-02 21:58:38
CP018016,CORP,C26601,LOW,ACTIVE,2022-05-21 00:04:52
CP018017,BANK,C08343,MEDIUM,ACTIVE,2022-03-31 16:47:03
CP018018,CORP,C37702,MEDIUM,ACTIVE,2021-05-16 06:47:56
CP018019,BANK,C20628,MEDIUM,ACTIVE,2020-09-15 21:20:02
CP018020,FUND,C06956,MEDIUM,ACTIVE,2023-06-10 14:12:00
CP018021,BANK,C14474,LOW,ACTIVE,2021-10-26 21:16:12
CP018022,CORP,C27025,MEDIUM,ACTIVE,2024-07-23 19:51:01
CP018023,FUND,C22006,HIGH,ACTIVE,2022-04-16 09:12:23
CP018024,FUND,C17614,MEDIUM,ACTIVE,2020-04-23 03:33:41
CP018025,CORP,C21568,LOW,ACTIVE,2020-09-05 22:00:20
CP018026,FUND,C47885,HIGH,ACTIVE,2023-12-29 12:38:26
CP018027,BANK,C24279,LOW,ACTIVE,2024-03-05 09:14:39
CP018028,FUND,C26662,MEDIUM,ACTIVE,2020-09-13 12:21:47
CP018029,FUND,C33783,HIGH,ACTIVE,2022-05-19 16:26:50
CP018030,FUND,C27740,LOW,ACTIVE,2025-06-14 20:41:26
CP018031,BANK,C16781,MEDIUM,ACTIVE,2021-11-16 08:31:58
CP018032,FUND,C33978,HIGH,ACTIVE,2022-08-03 03:53:28
CP018033,BANK,C13389,MEDIUM,ACTIVE,2021-10-22 14:13:11
CP018034,FUND,C05234,HIGH,ACTIVE,2020-12-11 06:42:58
CP018035,CORP,C44014,MEDIUM,ACTIVE,2022-06-28 03:37:31
CP018036,BANK,C15186,HIGH,ACTIVE,2023-02-03 17:23:03
CP018037,BANK,C35152,MEDIUM,ACTIVE,2021-08-21 10:21:35
CP018038,BANK,C06496,MEDIUM,ACTIVE,2022-05-04 08:24:34
CP018039,FUND,C15264,MEDIUM,ACTIVE,2024-06-05 22:46:04
CP018040,BANK,C34526,LOW,ACTIVE,2021-01-04 17:50:31
CP018041,CORP,C32219,LOW,ACTIVE,2022-05-16 07:23:04
CP018042,CORP,C39727,MEDIUM,ACTIVE,2023-02-20 17:34:03
CP018043,FUND,C13977,MEDIUM,ACTIVE,2021-11-14 20:22:04
CP018044,BANK,C11311,HIGH,ACTIVE,2021-11-21 17:50:01
CP018045,FUND,C06388,HIGH,ACTIVE,2024-04-13 00:14:53
CP018046,CORP,C46009,LOW,ACTIVE,2022-02-09 05:23:52
CP018047,FUND,C20867,HIGH,ACTIVE,2023-01-21 12:33:51
CP018048,CORP,C27883,LOW,ACTIVE,2025-12-02 20:35:44
CP018049,CORP,C18418,MEDIUM,ACTIVE,2022-05-16 21:34:20
CP018050,FUND,C18268,MEDIUM,ACTIVE,2021-07-03 06:16:45
CP018051,CORP,C37333,MEDIUM,ACTIVE,2021-07-18 19:38:14
CP018052,CORP,C42130,LOW,ACTIVE,2021-05-27 05:37:33
CP018053,CORP,C27283,LOW,ACTIVE,2020-04-05 04:04:51
CP018054,BANK,C05855,HIGH,ACTIVE,2023-02-07 15:51:44
CP018055,CORP,C32693,HIGH,ACTIVE,2025-05-13 13:21:23
CP018056,FUND,C24765,LOW,ACTIVE,2022-11-07 09:17:31
CP018057,BANK,C39730,HIGH,ACTIVE,2021-12-02 21:39:56
CP018058,BANK,C40810,HIGH,ACTIVE,2020-12-23 15:54:10
CP018059,FUND,C05797,HIGH,ACTIVE,2023-02-14 23:19:16
CP018060,CORP,C47393,HIGH,ACTIVE,2022-04-15 14:05:38
CP018061,FUND,C29001,MEDIUM,ACTIVE,2024-10-22 20:54:56
CP018062,FUND,C21231,LOW,ACTIVE,2025-08-25 23:24:32
CP018063,CORP,C06810,LOW,ACTIVE,2020-02-02 19:42:26
CP018064,CORP,C45839,LOW,ACTIVE,2022-09-27 20:29:04
CP018065,BANK,C31930,MEDIUM,ACTIVE,2025-09-30 13:30:48
CP018066,BANK,C34981,MEDIUM,ACTIVE,2022-08-17 09:33:01
CP018067,CORP,C23091,LOW,ACTIVE,2020-10-01 11:42:08
CP018068,CORP,C27073,HIGH,ACTIVE,2020-05-24 00:46:19
CP018069,FUND,C35652,MEDIUM,ACTIVE,2025-10-27 11:57:41
CP018070,CORP,C13856,HIGH,ACTIVE,2020-09-23 03:27:47
CP018071,CORP,C26152,HIGH,ACTIVE,2022-04-27 21:34:49
CP018072,CORP,C35558,HIGH,ACTIVE,2022-10-09 01:04:41
CP018073,CORP,C33604,LOW,ACTIVE,2022-01-18 23:44:12
CP018074,CORP,C14402,LOW,ACTIVE,2025-05-18 11:08:55
CP018075,FUND,C10347,HIGH,ACTIVE,2024-05-14 16:54:25
CP018076,CORP,C23645,MEDIUM,ACTIVE,2025-05-08 20:39:36
CP018077,FUND,C11557,LOW,ACTIVE,2025-07-28 12:38:27
CP018078,FUND,C06928,LOW,ACTIVE,2021-09-23 01:44:36
CP018079,BANK,C45303,LOW,ACTIVE,2023-04-11 17:31:53
CP018080,FUND,C48043,LOW,ACTIVE,2020-11-25 08:08:56
CP018081,BANK,C33317,MEDIUM,ACTIVE,2024-05-19 16:27:30
CP018082,CORP,C14416,MEDIUM,ACTIVE,2024-08-20 17:33:50
CP018083,BANK,C16995,LOW,ACTIVE,2021-05-10 00:13:34
CP018084,CORP,C43048,MEDIUM,ACTIVE,2024-03-13 20:59:17
CP018085,CORP,C22823,LOW,ACTIVE,2024-07-03 03:14:56
CP018086,BANK,C30884,LOW,ACTIVE,2025-10-09 05:52:48
CP018087,FUND,C23226,HIGH,ACTIVE,2024-10-10 06:31:23
CP018088,CORP,C09697,MEDIUM,ACTIVE,2025-02-10 02:21:30
CP018089,BANK,C25785,HIGH,ACTIVE,2022-07-25 20:59:48
CP018090,FUND,C22055,HIGH,ACTIVE,2021-08-09 12:53:23
CP018091,FUND,C38835,MEDIUM,ACTIVE,2024-03-03 13:35:36
CP018092,CORP,C29127,LOW,ACTIVE,2025-02-21 07:54:32
CP018093,FUND,C30146,LOW,ACTIVE,2025-12-24 19:50:57
CP018094,FUND,C30194,MEDIUM,ACTIVE,2023-10-06 02:49:48
CP018095,CORP,C47486,HIGH,ACTIVE,2024-01-02 02:31:54
CP018096,FUND,C14550,LOW,ACTIVE,2024-05-29 23:51:58
CP018097,BANK,C48005,HIGH,ACTIVE,2024-09-16 00:21:33
CP018098,FUND,C37655,HIGH,ACTIVE,2023-08-14 21:27:13
CP018099,BANK,C09003,HIGH,ACTIVE,2024-05-25 23:13:31
CP018100,FUND,C32085,MEDIUM,ACTIVE,2022-12-29 19:34:41
CP018101,CORP,C42378,HIGH,ACTIVE,2021-07-19 19:02:23
CP018102,FUND,C18592,LOW,ACTIVE,2023-12-06 07:24:07
CP018103,BANK,C20456,LOW,ACTIVE,2022-05-07 22:37:19
CP018104,FUND,C38167,HIGH,ACTIVE,2021-06-06 06:31:31
CP018105,CORP,C34393,MEDIUM,ACTIVE,2021-03-26 03:23:31
CP018106,FUND,C47414,HIGH,ACTIVE,2024-02-08 21:42:24
CP018107,FUND,C08896,HIGH,ACTIVE,2020-09-30 23:02:21
CP018108,BANK,C20134,HIGH,ACTIVE,2021-06-09 10:09:52
CP018109,FUND,C18914,LOW,ACTIVE,2025-04-04 15:46:18
CP018110,BANK,C45643,MEDIUM,ACTIVE,2020-09-10 16:53:53
CP018111,CORP,C25267,HIGH,ACTIVE,2023-12-24 15:53:01
CP018112,FUND,C35845,MEDIUM,ACTIVE,2023-10-14 05:57:21
CP018113,CORP,C07988,MEDIUM,ACTIVE,2022-08-13 09:52:34
CP018114,CORP,C35362,HIGH,ACTIVE,2025-01-21 12:58:22
CP018115,BANK,C07525,HIGH,ACTIVE,2023-02-06 15:16:57
CP018116,FUND,C30293,LOW,ACTIVE,2022-05-05 18:47:19
CP018117,BANK,C12777,HIGH,ACTIVE,2024-03-24 07:22:12
CP018118,BANK,C36706,LOW,ACTIVE,2020-08-25 12:41:37
CP018119,BANK,C38232,HIGH,ACTIVE,2022-04-06 20:08:16
CP018120,FUND,C41262,MEDIUM,ACTIVE,2021-09-18 05:27:01
CP018121,BANK,C10611,LOW,ACTIVE,2024-07-26 15:42:19
CP018122,CORP,C20575,MEDIUM,ACTIVE,2023-07-16 07:54:09
CP018123,FUND,C30532,LOW,ACTIVE,2021-10-20 04:36:08
CP018124,CORP,C06580,LOW,ACTIVE,2024-10-20 15:28:31
CP018125,BANK,C25600,HIGH,ACTIVE,2024-02-29 07:47:51
CP018126,BANK,C37100,MEDIUM,ACTIVE,2023-11-21 21:59:46
CP018127,CORP,C05907,HIGH,ACTIVE,2025-11-28 05:49:28
CP018128,CORP,C09471,MEDIUM,ACTIVE,2024-02-07 16:20:36
CP018129,BANK,C06780,LOW,ACTIVE,2022-06-06 16:17:13
CP018130,FUND,C16317,MEDIUM,ACTIVE,2024-07-07 23:18:47
CP018131,FUND,C37335,MEDIUM,ACTIVE,2022-03-23 03:02:17
CP018132,BANK,C05735,MEDIUM,ACTIVE,2025-07-27 01:32:31
CP018133,BANK,C42701,MEDIUM,ACTIVE,2022-11-12 08:10:30
CP018134,CORP,C28504,MEDIUM,ACTIVE,2024-07-19 23:04:26
CP018135,CORP,C28432,MEDIUM,ACTIVE,2022-04-04 06:19:06
CP018136,BANK,C41763,HIGH,ACTIVE,2025-05-08 10:22:22
CP018137,BANK,C30253,HIGH,ACTIVE,2024-06-17 06:09:08
CP018138,BANK,C31526,LOW,ACTIVE,2024-04-01 19:24:27
CP018139,CORP,C47448,LOW,ACTIVE,2025-01-24 15:13:41
CP018140,BANK,C43079,LOW,ACTIVE,2025-10-20 12:01:33
CP018141,BANK,C30832,HIGH,ACTIVE,2024-02-23 06:51:02
CP018142,CORP,C32517,MEDIUM,ACTIVE,2024-02-01 00:40:28
CP018143,CORP,C40305,MEDIUM,ACTIVE,2020-11-02 10:09:08
CP018144,FUND,C08410,HIGH,ACTIVE,2024-05-06 20:59:20
CP018145,CORP,C44584,HIGH,ACTIVE,2024-01-21 10:34:30
CP018146,FUND,C06573,LOW,ACTIVE,2023-09-23 06:29:26
CP018147,FUND,C04012,LOW,ACTIVE,2026-02-23 02:29:21
CP018148,BANK,C39365,MEDIUM,ACTIVE,2020-03-06 08:17:16
CP018149,BANK,C00008,HIGH,ACTIVE,2026-02-26 02:23:48
CP018150,CORP,C00955,MEDIUM,ACTIVE,2021-02-19 07:30:52
CP018151,BANK,C13722,MEDIUM,ACTIVE,2022-03-04 23:22:55
CP018152,CORP,C01959,HIGH,ACTIVE,2022-03-23 03:10:30
CP018153,BANK,C20712,HIGH,ACTIVE,2022-03-13 11:11:05
CP018154,FUND,C39680,MEDIUM,ACTIVE,2023-11-28 15:00:00
CP018155,FUND,C03026,HIGH,ACTIVE,2025-10-21 16:49:34
CP018156,BANK,C17527,LOW,ACTIVE,2021-11-03 21:15:16
CP018157,CORP,C27055,LOW,ACTIVE,2022-08-31 03:59:01
CP018158,FUND,C01016,HIGH,ACTIVE,2026-02-13 00:07:25
CP018159,BANK,C46115,HIGH,ACTIVE,2025-12-27 12:43:26
CP018160,CORP,C46707,LOW,ACTIVE,2025-09-24 14:40:49
CP018161,BANK,C44759,LOW,ACTIVE,2023-12-30 13:54:38
CP018162,CORP,C36352,HIGH,ACTIVE,2022-01-22 19:54:06
CP018163,CORP,C01730,LOW,ACTIVE,2020-09-02 18:39:25
CP018164,FUND,C36951,MEDIUM,ACTIVE,2023-08-24 09:50:03
CP018165,BANK,C35672,HIGH,ACTIVE,2020-06-17 13:34:03
CP018166,FUND,C09062,LOW,ACTIVE,2023-01-12 08:54:52
CP018167,FUND,C26573,HIGH,ACTIVE,2020-11-05 04:01:58
CP018168,FUND,C32352,HIGH,ACTIVE,2024-05-30 02:26:35
CP018169,CORP,C08138,LOW,ACTIVE,2023-01-11 10:49:47
CP018170,FUND,C06524,LOW,ACTIVE,2020-11-30 20:39:08
CP018171,FUND,C36482,MEDIUM,ACTIVE,2024-02-21 16:37:56
CP018172,BANK,C21886,LOW,ACTIVE,2020-10-13 02:14:31
CP018173,FUND,C22251,HIGH,ACTIVE,2023-05-19 15:39:11
CP018174,BANK,C39624,HIGH,ACTIVE,2020-02-20 07:11:19
CP018175,FUND,C25911,HIGH,ACTIVE,2025-07-24 06:20:22
CP018176,CORP,C25709,HIGH,ACTIVE,2023-05-26 07:20:28
CP018177,CORP,C20840,HIGH,ACTIVE,2024-08-31 10:27:21
CP018178,BANK,C18323,LOW,ACTIVE,2020-09-01 10:53:36
CP018179,BANK,C13498,LOW,ACTIVE,2023-01-16 03:10:43
