REGION_CODE,REGION_NAME
R24362,Region_24362
R24363,Region_24363
R24364,Region_24364
R24365,Region_24365
R24366,Region_24366
R24367,Region_24367
R24368,Region_24368
R24369,Region_24369
R24370,Region_24370
R24371,Region_24371
R24372,Region_24372
R24373,Region_24373
R24374,Region_24374
R24375,Region_24375
R24376,Region_24376
R24377,Region_24377
R24378,Region_24378
R24379,Region_24379
R24380,Region_24380
R24381,Region_24381
R24382,Region_24382
R24383,Region_24383
R24384,Region_24384
R24385,Region_24385
R24386,Region_24386
R24387,Region_24387
R24388,Region_24388
R24389,Region_24389
R24390,Region_24390
R24391,Region_24391
R24392,Region_24392
R24393,Region_24393
R24394,Region_24394
R24395,Region_24395
R24396,Region_24396
R24397,Region_24397
R24398,Region_24398
R24399,Region_24399
R24400,Region_24400
R24401,Region_24401
R24402,Region_24402
R24403,Region_24403
R24404,Region_24404
R24405,Region_24405
R24406,Region_24406
R24407,Region_24407
R24408,Region_24408
R24409,Region_24409
R24410,Region_24410
R24411,Region_24411
R24412,Region_24412
R24413,Region_24413
R24414,Region_24414
R24415,Region_24415
R24416,Region_24416
R24417,Region_24417
R24418,Region_24418
R24419,Region_24419
R24420,Region_24420
R24421,Region_24421
R24422,Region_24422
R24423,Region_24423
R24424,Region_24424
R24425,Region_24425
R24426,Region_24426
R24427,Region_24427
R24428,Region_24428
R24429,Region_24429
R24430,Region_24430
R24431,Region_24431
R24432,Region_24432
R24433,Region_24433
R24434,Region_24434
R24435,Region_24435
R24436,Region_24436
R24437,Region_24437
R24438,Region_24438
R24439,Region_24439
R24440,Region_24440
R24441,Region_24441
R24442,Region_24442
R24443,Region_24443
R24444,Region_24444
R24445,Region_24445
R24446,Region_24446
R24447,Region_24447
R24448,Region_24448
R24449,Region_24449
R24450,Region_24450
R24451,Region_24451
R24452,Region_24452
R24453,Region_24453
R24454,Region_24454
R24455,Region_24455
R24456,Region_24456
R24457,Region_24457
R24458,Region_24458
R24459,Region_24459
R24460,Region_24460
R24461,Region_24461
R24462,Region_24462
R24463,Region_24463
R24464,Region_24464
R24465,Region_24465
R24466,Region_24466
R24467,Region_24467
R24468,Region_24468
R24469,Region_24469
R24470,Region_24470
R24471,Region_24471
R24472,Region_24472
R24473,Region_24473
R24474,Region_24474
R24475,Region_24475
R24476,Region_24476
R24477,Region_24477
R24478,Region_24478
R24479,Region_24479
R24480,Region_24480
R24481,Region_24481
R24482,Region_24482
R24483,Region_24483
R24484,Region_24484
R24485,Region_24485
R24486,Region_24486
R24487,Region_24487
R24488,Region_24488
R24489,Region_24489
R24490,Region_24490
R24491,Region_24491
R24492,Region_24492
R24493,Region_24493
R24494,Region_24494
R24495,Region_24495
R24496,Region_24496
R24497,Region_24497
R24498,Region_24498
R24499,Region_24499
R24500,Region_24500
R24501,Region_24501
R24502,Region_24502
R24503,Region_24503
R24504,Region_24504
R24505,Region_24505
R24506,Region_24506
R24507,Region_24507
R24508,Region_24508
R24509,Region_24509
R24510,Region_24510
R24511,Region_24511
R24512,Region_24512
R24513,Region_24513
R24514,Region_24514
R24515,Region_24515
R24516,Region_24516
R24517,Region_24517
R24518,Region_24518
R24519,Region_24519
R24520,Region_24520
R24521,Region_24521
R24522,Region_24522
R24523,Region_24523
R24524,Region_24524
R24525,Region_24525
R24526,Region_24526
R24527,Region_24527
R24528,Region_24528
R24529,Region_24529
R24530,Region_24530
R24531,Region_24531
R24532,Region_24532
R24533,Region_24533
R24534,Region_24534
R24535,Region_24535
R24536,Region_24536
R24537,Region_24537
R24538,Region_24538
R24539,Region_24539
R24540,Region_24540
R24541,Region_24541
R24542,Region_24542
R24543,Region_24543
R24544,Region_24544
R24545,Region_24545
R24546,Region_24546
R24547,Region_24547
R24548,Region_24548
R24549,Region_24549
R24550,Region_24550
R24551,Region_24551
R24552,Region_24552
R24553,Region_24553
R24554,Region_24554
R24555,Region_24555
R24556,Region_24556
R24557,Region_24557
R24558,Region_24558
R24559,Region_24559
R24560,Region_24560
R24561,Region_24561
R24562,Region_24562
R24563,Region_24563
R24564,Region_24564
R24565,Region_24565
R24566,Region_24566
R24567,Region_24567
R24568,Region_24568
R24569,Region_24569
R24570,Region_24570
R24571,Region_24571
R24572,Region_24572
R24573,Region_24573
R24574,Region_24574
R24575,Region_24575
R24576,Region_24576
R24577,Region_24577
R24578,Region_24578
R24579,Region_24579
R24580,Region_24580
R24581,Region_24581
R24582,Region_24582
R24583,Region_24583
R24584,Region_24584
R24585,Region_24585
R24586,Region_24586
R24587,Region_24587
R24588,Region_24588
R24589,Region_24589
R24590,Region_24590
R24591,Region_24591
R24592,Region_24592
R24593,Region_24593
R24594,Region_24594
R24595,Region_24595
R24596,Region_24596
R24597,Region_24597
R24598,Region_24598
R24599,Region_24599
R24600,Region_24600
R24601,Region_24601
R24602,Region_24602
R24603,Region_24603
R24604,Region_24604
R24605,Region_24605
R24606,Region_24606
R24607,Region_24607
R24608,Region_24608
R24609,Region_24609
R24610,Region_24610
R24611,Region_24611
R24612,Region_24612
R24613,Region_24613
R24614,Region_24614
R24615,Region_24615
R24616,Region_24616
R24617,Region_24617
R24618,Region_24618
R24619,Region_24619
R24620,Region_24620
R24621,Region_24621
R24622,Region_24622
R24623,Region_24623
R24624,Region_24624
R24625,Region_24625
R24626,Region_24626
R24627,Region_24627
R24628,Region_24628
R24629,Region_24629
R24630,Region_24630
R24631,Region_24631
R24632,Region_24632
R24633,Region_24633
R24634,Region_24634
R24635,Region_24635
R24636,Region_24636
R24637,Region_24637
R24638,Region_24638
R24639,Region_24639
R24640,Region_24640
R24641,Region_24641
R24642,Region_24642
R24643,Region_24643
R24644,Region_24644
R24645,Region_24645
R24646,Region_24646
R24647,Region_24647
R24648,Region_24648
R24649,Region_24649
R24650,Region_24650
R24651,Region_24651
R24652,Region_24652
R24653,Region_24653
R24654,Region_24654
R24655,Region_24655
R24656,Region_24656
R24657,Region_24657
R24658,Region_24658
R24659,Region_24659
R24660,Region_24660
R24661,Region_24661
R24662,Region_24662
R24663,Region_24663
R24664,Region_24664
R24665,Region_24665
R24666,Region_24666
R24667,Region_24667
R24668,Region_24668
R24669,Region_24669
R24670,Region_24670
R24671,Region_24671
R24672,Region_24672
R24673,Region_24673
R24674,Region_24674
R24675,Region_24675
R24676,Region_24676
R24677,Region_24677
R24678,Region_24678
R24679,Region_24679
R24680,Region_24680
R24681,Region_24681
R24682,Region_24682
R24683,Region_24683
R24684,Region_24684
R24685,Region_24685
R24686,Region_24686
R24687,Region_24687
R24688,Region_24688
R24689,Region_24689
R24690,Region_24690
R24691,Region_24691
R24692,Region_24692
R24693,Region_24693
R24694,Region_24694
R24695,Region_24695
R24696,Region_24696
R24697,Region_24697
R24698,Region_24698
R24699,Region_24699
R24700,Region_24700
R24701,Region_24701
R24702,Region_24702
R24703,Region_24703
R24704,Region_24704
R24705,Region_24705
R24706,Region_24706
R24707,Region_24707
R24708,Region_24708
R24709,Region_24709
R24710,Region_24710
R24711,Region_24711
R24712,Region_24712
R24713,Region_24713
R24714,Region_24714
R24715,Region_24715
R24716,Region_24716
R24717,Region_24717
R24718,Region_24718
R24719,Region_24719
R24720,Region_24720
R24721,Region_24721
R24722,Region_24722
R24723,Region_24723
R24724,Region_24724
R24725,Region_24725
R24726,Region_24726
R24727,Region_24727
R24728,Region_24728
R24729,Region_24729
R24730,Region_24730
R24731,Region_24731
R24732,Region_24732
R24733,Region_24733
R24734,Region_24734
R24735,Region_24735
R24736,Region_24736
R24737,Region_24737
R24738,Region_24738
R24739,Region_24739
R24740,Region_24740
R24741,Region_24741
R24742,Region_24742
R24743,Region_24743
R24744,Region_24744
R24745,Region_24745
R24746,Region_24746
R24747,Region_24747
R24748,Region_24748
R24749,Region_24749
R24750,Region_24750
R24751,Region_24751
R24752,Region_24752
R24753,Region_24753
R24754,Region_24754
R24755,Region_24755
R24756,Region_24756
R24757,Region_24757
R24758,Region_24758
R24759,Region_24759
R24760,Region_24760
R24761,Region_24761
R24762,Region_24762
R24763,Region_24763
R24764,Region_24764
R24765,Region_24765
R24766,Region_24766
R24767,Region_24767
R24768,Region_24768
R24769,Region_24769
R24770,Region_24770
R24771,Region_24771
R24772,Region_24772
R24773,Region_24773
R24774,Region_24774
R24775,Region_24775
R24776,Region_24776
R24777,Region_24777
R24778,Region_24778
R24779,Region_24779
R24780,Region_24780
R24781,Region_24781
R24782,Region_24782
R24783,Region_24783
R24784,Region_24784
R24785,Region_24785
R24786,Region_24786
R24787,Region_24787
R24788,Region_24788
R24789,Region_24789
R24790,Region_24790
R24791,Region_24791
R24792,Region_24792
R24793,Region_24793
R24794,Region_24794
R24795,Region_24795
R24796,Region_24796
R24797,Region_24797
R24798,Region_24798
R24799,Region_24799
R24800,Region_24800
R24801,Region_24801
R24802,Region_24802
R24803,Region_24803
R24804,Region_24804
R24805,Region_24805
R24806,Region_24806
R24807,Region_24807
R24808,Region_24808
R24809,Region_24809
R24810,Region_24810
R24811,Region_24811
R24812,Region_24812
R24813,Region_24813
R24814,Region_24814
R24815,Region_24815
R24816,Region_24816
R24817,Region_24817
R24818,Region_24818
R24819,Region_24819
R24820,Region_24820
R24821,Region_24821
R24822,Region_24822
R24823,Region_24823
R24824,Region_24824
R24825,Region_24825
R24826,Region_24826
R24827,Region_24827
R24828,Region_24828
R24829,Region_24829
R24830,Region_24830
R24831,Region_24831
R24832,Region_24832
R24833,Region_24833
R24834,Region_24834
R24835,Region_24835
R24836,Region_24836
R24837,Region_24837
R24838,Region_24838
R24839,Region_24839
R24840,Region_24840
R24841,Region_24841
R24842,Region_24842
R24843,Region_24843
R24844,Region_24844
R24845,Region_24845
R24846,Region_24846
R24847,Region_24847
R24848,Region_24848
R24849,Region_24849
R24850,Region_24850
R24851,Region_24851
R24852,Region_24852
R24853,Region_24853
R24854,Region_24854
R24855,Region_24855
R24856,Region_24856
R24857,Region_24857
R24858,Region_24858
R24859,Region_24859
R24860,Region_24860
R24861,Region_24861
R24862,Region_24862
R24863,Region_24863
R24864,Region_24864
R24865,Region_24865
R24866,Region_24866
R24867,Region_24867
R24868,Region_24868
R24869,Region_24869
R24870,Region_24870
R24871,Region_24871
R24872,Region_24872
R24873,Region_24873
R24874,Region_24874
R24875,Region_24875
R24876,Region_24876
R24877,Region_24877
R24878,Region_24878
R24879,Region_24879
R24880,Region_24880
R24881,Region_24881
R24882,Region_24882
R24883,Region_24883
R24884,Region_24884
R24885,Region_24885
R24886,Region_24886
R24887,Region_24887
R24888,Region_24888
R24889,Region_24889
R24890,Region_24890
R24891,Region_24891
R24892,Region_24892
R24893,Region_24893
R24894,Region_24894
R24895,Region_24895
R24896,Region_24896
R24897,Region_24897
R24898,Region_24898
R24899,Region_24899
R24900,Region_24900
R24901,Region_24901
R24902,Region_24902
R24903,Region_24903
R24904,Region_24904
R24905,Region_24905
R24906,Region_24906
R24907,Region_24907
R24908,Region_24908
R24909,Region_24909
R24910,Region_24910
R24911,Region_24911
R24912,Region_24912
R24913,Region_24913
R24914,Region_24914
R24915,Region_24915
R24916,Region_24916
R24917,Region_24917
R24918,Region_24918
R24919,Region_24919
R24920,Region_24920
R24921,Region_24921
R24922,Region_24922
R24923,Region_24923
R24924,Region_24924
R24925,Region_24925
R24926,Region_24926
R24927,Region_24927
R24928,Region_24928
R24929,Region_24929
R24930,Region_24930
R24931,Region_24931
R24932,Region_24932
R24933,Region_24933
R24934,Region_24934
R24935,Region_24935
R24936,Region_24936
R24937,Region_24937
R24938,Region_24938
R24939,Region_24939
R24940,Region_24940
R24941,Region_24941
R24942,Region_24942
R24943,Region_24943
R24944,Region_24944
R24945,Region_24945
R24946,Region_24946
R24947,Region_24947
R24948,Region_24948
R24949,Region_24949
R24950,Region_24950
R24951,Region_24951
R24952,Region_24952
R24953,Region_24953
R24954,Region_24954
R24955,Region_24955
R24956,Region_24956
R24957,Region_24957
R24958,Region_24958
R24959,Region_24959
R24960,Region_24960
R24961,Region_24961
R24962,Region_24962
R24963,Region_24963
R24964,Region_24964
R24965,Region_24965
R24966,Region_24966
R24967,Region_24967
R24968,Region_24968
R24969,Region_24969
R24970,Region_24970
R24971,Region_24971
R24972,Region_24972
R24973,Region_24973
R24974,Region_24974
R24975,Region_24975
R24976,Region_24976
R24977,Region_24977
R24978,Region_24978
R24979,Region_24979
R24980,Region_24980
R24981,Region_24981
R24982,Region_24982
R24983,Region_24983
R24984,Region_24984
R24985,Region_24985
R24986,Region_24986
R24987,Region_24987
R24988,Region_24988
R24989,Region_24989
R24990,Region_24990
R24991,Region_24991
R24992,Region_24992
R24993,Region_24993
R24994,Region_24994
R24995,Region_24995
R24996,Region_24996
R24997,Region_24997
R24998,Region_24998
R24999,Region_24999
R25000,Region_25000
R25001,Region_25001
R25002,Region_25002
R25003,Region_25003
R25004,Region_25004
R25005,Region_25005
R25006,Region_25006
R25007,Region_25007
R25008,Region_25008
R25009,Region_25009
R25010,Region_25010
R25011,Region_25011
R25012,Region_25012
R25013,Region_25013
R25014,Region_25014
R25015,Region_25015
R25016,Region_25016
R25017,Region_25017
R25018,Region_25018
R25019,Region_25019
R25020,Region_25020
R25021,Region_25021
R25022,Region_25022
R25023,Region_25023
R25024,Region_25024
R25025,Region_25025
R25026,Region_25026
R25027,Region_25027
R25028,Region_25028
R25029,Region_25029
R25030,Region_25030
R25031,Region_25031
R25032,Region_25032
R25033,Region_25033
R25034,Region_25034
R25035,Region_25035
R25036,Region_25036
R25037,Region_25037
R25038,Region_25038
R25039,Region_25039
R25040,Region_25040
R25041,Region_25041
R25042,Region_25042
R25043,Region_25043
R25044,Region_25044
R25045,Region_25045
R25046,Region_25046
R25047,Region_25047
R25048,Region_25048
R25049,Region_25049
R25050,Region_25050
R25051,Region_25051
R25052,Region_25052
R25053,Region_25053
R25054,Region_25054
R25055,Region_25055
R25056,Region_25056
R25057,Region_25057
R25058,Region_25058
R25059,Region_25059
R25060,Region_25060
R25061,Region_25061
R25062,Region_25062
R25063,Region_25063
R25064,Region_25064
R25065,Region_25065
R25066,Region_25066
R25067,Region_25067
R25068,Region_25068
R25069,Region_25069
R25070,Region_25070
R25071,Region_25071
R25072,Region_25072
R25073,Region_25073
R25074,Region_25074
R25075,Region_25075
R25076,Region_25076
R25077,Region_25077
R25078,Region_25078
R25079,Region_25079
R25080,Region_25080
R25081,Region_25081
R25082,Region_25082
R25083,Region_25083
R25084,Region_25084
R25085,Region_25085
R25086,Region_25086
R25087,Region_25087
R25088,Region_25088
R25089,Region_25089
R25090,Region_25090
R25091,Region_25091
R25092,Region_25092
R25093,Region_25093
R25094,Region_25094
R25095,Region_25095
R25096,Region_25096
R25097,Region_25097
R25098,Region_25098
R25099,Region_25099
R25100,Region_25100
R25101,Region_25101
R25102,Region_25102
R25103,Region_25103
R25104,Region_25104
R25105,Region_25105
R25106,Region_25106
R25107,Region_25107
R25108,Region_25108
R25109,Region_25109
R25110,Region_25110
R25111,Region_25111
R25112,Region_25112
R25113,Region_25113
R25114,Region_25114
R25115,Region_25115
R25116,Region_25116
R25117,Region_25117
R25118,Region_25118
R25119,Region_25119
R25120,Region_25120
R25121,Region_25121
R25122,Region_25122
R25123,Region_25123
R25124,Region_25124
R25125,Region_25125
R25126,Region_25126
R25127,Region_25127
R25128,Region_25128
R25129,Region_25129
R25130,Region_25130
R25131,Region_25131
R25132,Region_25132
R25133,Region_25133
R25134,Region_25134
R25135,Region_25135
R25136,Region_25136
R25137,Region_25137
R25138,Region_25138
R25139,Region_25139
R25140,Region_25140
R25141,Region_25141
R25142,Region_25142
R25143,Region_25143
R25144,Region_25144
R25145,Region_25145
R25146,Region_25146
R25147,Region_25147
R25148,Region_25148
R25149,Region_25149
R25150,Region_25150
R25151,Region_25151
R25152,Region_25152
R25153,Region_25153
R25154,Region_25154
R25155,Region_25155
R25156,Region_25156
R25157,Region_25157
R25158,Region_25158
R25159,Region_25159
R25160,Region_25160
R25161,Region_25161
R25162,Region_25162
R25163,Region_25163
R25164,Region_25164
R25165,Region_25165
R25166,Region_25166
R25167,Region_25167
R25168,Region_25168
R25169,Region_25169
R25170,Region_25170
R25171,Region_25171
R25172,Region_25172
R25173,Region_25173
R25174,Region_25174
R25175,Region_25175
R25176,Region_25176
R25177,Region_25177
R25178,Region_25178
R25179,Region_25179
R25180,Region_25180
R25181,Region_25181
R25182,Region_25182
R25183,Region_25183
R25184,Region_25184
R25185,Region_25185
R25186,Region_25186
R25187,Region_25187
R25188,Region_25188
R25189,Region_25189
R25190,Region_25190
R25191,Region_25191
R25192,Region_25192
R25193,Region_25193
R25194,Region_25194
R25195,Region_25195
R25196,Region_25196
R25197,Region_25197
R25198,Region_25198
R25199,Region_25199
R25200,Region_25200
R25201,Region_25201
R25202,Region_25202
R25203,Region_25203
R25204,Region_25204
R25205,Region_25205
R25206,Region_25206
R25207,Region_25207
R25208,Region_25208
R25209,Region_25209
R25210,Region_25210
R25211,Region_25211
R25212,Region_25212
R25213,Region_25213
