COUNTRY_CD,COUNTRY_NAME,REGION,IS_ACTIVE
C18694,Country_C18694,EMEA,Y
C18695,Country_C18695,APAC,Y
C18696,Country_C18696,EMEA,Y
C18697,Country_C18697,APAC,Y
C18698,Country_C18698,EMEA,Y
C18699,Country_C18699,EMEA,Y
C18700,Country_C18700,EMEA,Y
C18701,Country_C18701,,Y
C18702,Country_C18702,APAC,Y
C18703,Country_C18703,APAC,Y
C18704,Country_C18704,APAC,Y
C18705,Country_C18705,,Y
C18706,Country_C18706,EMEA,Y
C18707,Country_C18707,APAC,Y
C18708,Country_C18708,,Y
C18709,Country_C18709,,Y
C18710,Country_C18710,APAC,Y
C18711,Country_C18711,EMEA,Y
C18712,Country_C18712,,Y
C18713,Country_C18713,APAC,Y
C18714,Country_C18714,EMEA,Y
C18715,Country_C18715,,Y
C18716,Country_C18716,,Y
C18717,Country_C18717,APAC,Y
C18718,Country_C18718,APAC,Y
C18719,Country_C18719,EMEA,Y
C18720,Country_C18720,APAC,Y
C18721,Country_C18721,APAC,Y
C18722,Country_C18722,EMEA,Y
C18723,Country_C18723,APAC,Y
C18724,Country_C18724,EMEA,Y
C18725,Country_C18725,EMEA,Y
C18726,Country_C18726,EMEA,Y
C18727,Country_C18727,APAC,Y
C18728,Country_C18728,EMEA,Y
C18729,Country_C18729,APAC,Y
C18730,Country_C18730,EMEA,Y
C18731,Country_C18731,APAC,Y
C18732,Country_C18732,EMEA,Y
C18733,Country_C18733,,Y
C18734,Country_C18734,,Y
C18735,Country_C18735,,Y
C18736,Country_C18736,EMEA,Y
C18737,Country_C18737,APAC,Y
C18738,Country_C18738,EMEA,Y
C18739,Country_C18739,EMEA,Y
C18740,Country_C18740,EMEA,Y
C18741,Country_C18741,EMEA,Y
C18742,Country_C18742,APAC,Y
C18743,Country_C18743,EMEA,Y
C18744,Country_C18744,,Y
C18745,Country_C18745,,Y
C18746,Country_C18746,,Y
C18747,Country_C18747,EMEA,Y
C18748,Country_C18748,APAC,Y
C18749,Country_C18749,APAC,Y
C18750,Country_C18750,APAC,Y
C18751,Country_C18751,EMEA,Y
C18752,Country_C18752,APAC,Y
C18753,Country_C18753,,Y
C18754,Country_C18754,APAC,Y
C18755,Country_C18755,EMEA,Y
C18756,Country_C18756,EMEA,Y
C18757,Country_C18757,APAC,Y
C18758,Country_C18758,EMEA,Y
C18759,Country_C18759,APAC,Y
C18760,Country_C18760,APAC,Y
C18761,Country_C18761,,Y
C18762,Country_C18762,EMEA,Y
C18763,Country_C18763,,Y
C18764,Country_C18764,EMEA,Y
C18765,Country_C18765,APAC,Y
C18766,Country_C18766,EMEA,Y
C18767,Country_C18767,APAC,Y
C18768,Country_C18768,EMEA,Y
C18769,Country_C18769,,Y
C18770,Country_C18770,,Y
C18771,Country_C18771,APAC,Y
C18772,Country_C18772,,Y
C18773,Country_C18773,APAC,Y
C18774,Country_C18774,APAC,Y
C18775,Country_C18775,APAC,Y
C18776,Country_C18776,EMEA,Y
C18777,Country_C18777,APAC,Y
C18778,Country_C18778,,Y
C18779,Country_C18779,EMEA,Y
C18780,Country_C18780,,Y
C18781,Country_C18781,APAC,Y
C18782,Country_C18782,APAC,Y
C18783,Country_C18783,,Y
C18784,Country_C18784,EMEA,Y
C18785,Country_C18785,,Y
C18786,Country_C18786,APAC,Y
C18787,Country_C18787,EMEA,Y
C18788,Country_C18788,APAC,Y
C18789,Country_C18789,APAC,Y
C18790,Country_C18790,,Y
C18791,Country_C18791,APAC,Y
C18792,Country_C18792,,Y
C18793,Country_C18793,EMEA,Y
C18794,Country_C18794,APAC,Y
C18795,Country_C18795,APAC,Y
C18796,Country_C18796,EMEA,Y
C18797,Country_C18797,,Y
C18798,Country_C18798,APAC,Y
C18799,Country_C18799,EMEA,Y
C18800,Country_C18800,APAC,Y
C18801,Country_C18801,,Y
C18802,Country_C18802,,Y
C18803,Country_C18803,,Y
C18804,Country_C18804,,Y
C18805,Country_C18805,EMEA,Y
C18806,Country_C18806,APAC,Y
C18807,Country_C18807,EMEA,Y
C18808,Country_C18808,,Y
C18809,Country_C18809,,Y
C18810,Country_C18810,,Y
C18811,Country_C18811,,Y
C18812,Country_C18812,APAC,Y
C18813,Country_C18813,,Y
C18814,Country_C18814,APAC,Y
C18815,Country_C18815,,Y
C18816,Country_C18816,APAC,Y
C18817,Country_C18817,APAC,Y
C18818,Country_C18818,,Y
C18819,Country_C18819,EMEA,Y
C18820,Country_C18820,EMEA,Y
C18821,Country_C18821,EMEA,Y
C18822,Country_C18822,EMEA,Y
C18823,Country_C18823,EMEA,Y
C18824,Country_C18824,,Y
C18825,Country_C18825,,Y
C18826,Country_C18826,,Y
C18827,Country_C18827,,Y
C18828,Country_C18828,,Y
C18829,Country_C18829,,Y
C18830,Country_C18830,APAC,Y
C18831,Country_C18831,APAC,Y
C18832,Country_C18832,,Y
C18833,Country_C18833,,Y
C18834,Country_C18834,APAC,Y
C18835,Country_C18835,APAC,Y
C18836,Country_C18836,,Y
C18837,Country_C18837,APAC,Y
C18838,Country_C18838,EMEA,Y
C18839,Country_C18839,EMEA,Y
C18840,Country_C18840,EMEA,Y
C18841,Country_C18841,APAC,Y
C18842,Country_C18842,,Y
C18843,Country_C18843,,Y
C18844,Country_C18844,,Y
C18845,Country_C18845,APAC,Y
C18846,Country_C18846,APAC,Y
C18847,Country_C18847,EMEA,Y
C18848,Country_C18848,APAC,Y
C18849,Country_C18849,EMEA,Y
C18850,Country_C18850,EMEA,Y
C18851,Country_C18851,,Y
C18852,Country_C18852,APAC,Y
C18853,Country_C18853,,Y
C18854,Country_C18854,,Y
C18855,Country_C18855,APAC,Y
C18856,Country_C18856,APAC,Y
C18857,Country_C18857,EMEA,Y
C18858,Country_C18858,EMEA,Y
C18859,Country_C18859,EMEA,Y
C18860,Country_C18860,EMEA,Y
C18861,Country_C18861,,Y
C18862,Country_C18862,,Y
C18863,Country_C18863,APAC,Y
C18864,Country_C18864,EMEA,Y
C18865,Country_C18865,EMEA,Y
C18866,Country_C18866,EMEA,Y
C18867,Country_C18867,,Y
C18868,Country_C18868,APAC,Y
C18869,Country_C18869,,Y
C18870,Country_C18870,APAC,Y
C18871,Country_C18871,APAC,Y
C18872,Country_C18872,,Y
C18873,Country_C18873,,Y
C18874,Country_C18874,APAC,Y
C18875,Country_C18875,,Y
C18876,Country_C18876,,Y
C18877,Country_C18877,APAC,Y
C18878,Country_C18878,APAC,Y
C18879,Country_C18879,EMEA,Y
C18880,Country_C18880,,Y
C18881,Country_C18881,APAC,Y
C18882,Country_C18882,,Y
C18883,Country_C18883,,Y
C18884,Country_C18884,APAC,Y
C18885,Country_C18885,EMEA,Y
C18886,Country_C18886,APAC,Y
C18887,Country_C18887,APAC,Y
C18888,Country_C18888,,Y
C18889,Country_C18889,EMEA,Y
C18890,Country_C18890,APAC,Y
C18891,Country_C18891,,Y
C18892,Country_C18892,APAC,Y
C18893,Country_C18893,,Y
C18894,Country_C18894,APAC,Y
C18895,Country_C18895,EMEA,Y
C18896,Country_C18896,APAC,Y
C18897,Country_C18897,,Y
C18898,Country_C18898,APAC,Y
C18899,Country_C18899,EMEA,Y
C18900,Country_C18900,EMEA,Y
C18901,Country_C18901,EMEA,Y
C18902,Country_C18902,EMEA,Y
C18903,Country_C18903,,Y
C18904,Country_C18904,APAC,Y
C18905,Country_C18905,EMEA,Y
C18906,Country_C18906,APAC,Y
C18907,Country_C18907,,Y
C18908,Country_C18908,APAC,Y
C18909,Country_C18909,APAC,Y
C18910,Country_C18910,EMEA,Y
C18911,Country_C18911,EMEA,Y
C18912,Country_C18912,,Y
C18913,Country_C18913,APAC,Y
C18914,Country_C18914,,Y
C18915,Country_C18915,,Y
C18916,Country_C18916,,Y
C18917,Country_C18917,EMEA,Y
C18918,Country_C18918,EMEA,Y
C18919,Country_C18919,APAC,Y
C18920,Country_C18920,APAC,Y
C18921,Country_C18921,APAC,Y
C18922,Country_C18922,EMEA,Y
C18923,Country_C18923,EMEA,Y
C18924,Country_C18924,,Y
C18925,Country_C18925,EMEA,Y
C18926,Country_C18926,,Y
C18927,Country_C18927,,Y
C18928,Country_C18928,EMEA,Y
C18929,Country_C18929,,Y
C18930,Country_C18930,,Y
C18931,Country_C18931,APAC,Y
C18932,Country_C18932,,Y
C18933,Country_C18933,EMEA,Y
C18934,Country_C18934,EMEA,Y
C18935,Country_C18935,,Y
C18936,Country_C18936,APAC,Y
C18937,Country_C18937,EMEA,Y
C18938,Country_C18938,EMEA,Y
C18939,Country_C18939,APAC,Y
C18940,Country_C18940,,Y
C18941,Country_C18941,EMEA,Y
C18942,Country_C18942,,Y
C18943,Country_C18943,,Y
C18944,Country_C18944,,Y
C18945,Country_C18945,,Y
C18946,Country_C18946,EMEA,Y
C18947,Country_C18947,APAC,Y
C18948,Country_C18948,EMEA,Y
C18949,Country_C18949,APAC,Y
C18950,Country_C18950,,Y
C18951,Country_C18951,APAC,Y
C18952,Country_C18952,,Y
C18953,Country_C18953,EMEA,Y
C18954,Country_C18954,EMEA,Y
C18955,Country_C18955,APAC,Y
C18956,Country_C18956,,Y
C18957,Country_C18957,,Y
C18958,Country_C18958,APAC,Y
C18959,Country_C18959,,Y
C18960,Country_C18960,,Y
C18961,Country_C18961,,Y
C18962,Country_C18962,EMEA,Y
C18963,Country_C18963,EMEA,Y
C18964,Country_C18964,EMEA,Y
C18965,Country_C18965,,Y
C18966,Country_C18966,EMEA,Y
C18967,Country_C18967,,Y
C18968,Country_C18968,,Y
C18969,Country_C18969,APAC,Y
C18970,Country_C18970,,Y
C18971,Country_C18971,EMEA,Y
C18972,Country_C18972,EMEA,Y
C18973,Country_C18973,,Y
C18974,Country_C18974,EMEA,Y
C18975,Country_C18975,,Y
C18976,Country_C18976,APAC,Y
C18977,Country_C18977,,Y
C18978,Country_C18978,,Y
C18979,Country_C18979,APAC,Y
C18980,Country_C18980,EMEA,Y
C18981,Country_C18981,APAC,Y
C18982,Country_C18982,APAC,Y
C18983,Country_C18983,,Y
C18984,Country_C18984,,Y
C18985,Country_C18985,APAC,Y
C18986,Country_C18986,EMEA,Y
C18987,Country_C18987,APAC,Y
C18988,Country_C18988,EMEA,Y
C18989,Country_C18989,APAC,Y
C18990,Country_C18990,APAC,Y
C18991,Country_C18991,EMEA,Y
C18992,Country_C18992,APAC,Y
C18993,Country_C18993,,Y
C18994,Country_C18994,APAC,Y
C18995,Country_C18995,,Y
C18996,Country_C18996,EMEA,Y
C18997,Country_C18997,EMEA,Y
C18998,Country_C18998,,Y
C18999,Country_C18999,APAC,Y
C19000,Country_C19000,,Y
C19001,Country_C19001,,Y
C19002,Country_C19002,EMEA,Y
C19003,Country_C19003,,Y
C19004,Country_C19004,APAC,Y
C19005,Country_C19005,,Y
C19006,Country_C19006,EMEA,Y
C19007,Country_C19007,APAC,Y
C19008,Country_C19008,EMEA,Y
C19009,Country_C19009,,Y
C19010,Country_C19010,,Y
C19011,Country_C19011,EMEA,Y
C19012,Country_C19012,EMEA,Y
C19013,Country_C19013,APAC,Y
C19014,Country_C19014,EMEA,Y
C19015,Country_C19015,EMEA,Y
C19016,Country_C19016,,Y
C19017,Country_C19017,,Y
C19018,Country_C19018,EMEA,Y
C19019,Country_C19019,EMEA,Y
C19020,Country_C19020,,Y
C19021,Country_C19021,APAC,Y
C19022,Country_C19022,APAC,Y
C19023,Country_C19023,APAC,Y
C19024,Country_C19024,APAC,Y
C19025,Country_C19025,,Y
C19026,Country_C19026,EMEA,Y
C19027,Country_C19027,APAC,Y
C19028,Country_C19028,,Y
C19029,Country_C19029,EMEA,Y
C19030,Country_C19030,APAC,Y
C19031,Country_C19031,EMEA,Y
C19032,Country_C19032,APAC,Y
C19033,Country_C19033,EMEA,Y
C19034,Country_C19034,APAC,Y
C19035,Country_C19035,APAC,Y
C19036,Country_C19036,EMEA,Y
C19037,Country_C19037,EMEA,Y
C19038,Country_C19038,EMEA,Y
C19039,Country_C19039,,Y
C19040,Country_C19040,,Y
C19041,Country_C19041,EMEA,Y
C19042,Country_C19042,,Y
C19043,Country_C19043,APAC,Y
C19044,Country_C19044,EMEA,Y
C19045,Country_C19045,,Y
C19046,Country_C19046,EMEA,Y
C19047,Country_C19047,APAC,Y
C19048,Country_C19048,APAC,Y
C19049,Country_C19049,,Y
C19050,Country_C19050,APAC,Y
C19051,Country_C19051,EMEA,Y
C19052,Country_C19052,,Y
C19053,Country_C19053,EMEA,Y
C19054,Country_C19054,EMEA,Y
C19055,Country_C19055,EMEA,Y
C19056,Country_C19056,APAC,Y
C19057,Country_C19057,EMEA,Y
C19058,Country_C19058,APAC,Y
C19059,Country_C19059,EMEA,Y
C19060,Country_C19060,APAC,Y
C19061,Country_C19061,APAC,Y
C19062,Country_C19062,APAC,Y
C19063,Country_C19063,EMEA,Y
C19064,Country_C19064,EMEA,Y
C19065,Country_C19065,APAC,Y
C19066,Country_C19066,EMEA,Y
C19067,Country_C19067,APAC,Y
C19068,Country_C19068,EMEA,Y
C19069,Country_C19069,APAC,Y
C19070,Country_C19070,APAC,Y
C19071,Country_C19071,,Y
C19072,Country_C19072,EMEA,Y
C19073,Country_C19073,EMEA,Y
C19074,Country_C19074,,Y
C19075,Country_C19075,APAC,Y
C19076,Country_C19076,APAC,Y
C19077,Country_C19077,,Y
C19078,Country_C19078,,Y
C19079,Country_C19079,APAC,Y
C19080,Country_C19080,EMEA,Y
C19081,Country_C19081,,Y
C19082,Country_C19082,,Y
C19083,Country_C19083,,Y
C19084,Country_C19084,,Y
C19085,Country_C19085,,Y
C19086,Country_C19086,,Y
C19087,Country_C19087,APAC,Y
C19088,Country_C19088,APAC,Y
C19089,Country_C19089,,Y
C19090,Country_C19090,APAC,Y
C19091,Country_C19091,EMEA,Y
C19092,Country_C19092,EMEA,Y
C19093,Country_C19093,,Y
C19094,Country_C19094,EMEA,Y
C19095,Country_C19095,EMEA,Y
C19096,Country_C19096,APAC,Y
C19097,Country_C19097,APAC,Y
C19098,Country_C19098,APAC,Y
C19099,Country_C19099,APAC,Y
C19100,Country_C19100,EMEA,Y
C19101,Country_C19101,,Y
C19102,Country_C19102,APAC,Y
C19103,Country_C19103,EMEA,Y
C19104,Country_C19104,APAC,Y
C19105,Country_C19105,EMEA,Y
C19106,Country_C19106,APAC,Y
C19107,Country_C19107,,Y
C19108,Country_C19108,APAC,Y
C19109,Country_C19109,,Y
C19110,Country_C19110,APAC,Y
C19111,Country_C19111,APAC,Y
C19112,Country_C19112,APAC,Y
C19113,Country_C19113,EMEA,Y
C19114,Country_C19114,EMEA,Y
C19115,Country_C19115,,Y
C19116,Country_C19116,,Y
C19117,Country_C19117,EMEA,Y
C19118,Country_C19118,,Y
C19119,Country_C19119,,Y
C19120,Country_C19120,EMEA,Y
C19121,Country_C19121,EMEA,Y
C19122,Country_C19122,EMEA,Y
C19123,Country_C19123,EMEA,Y
C19124,Country_C19124,APAC,Y
C19125,Country_C19125,EMEA,Y
C19126,Country_C19126,,Y
C19127,Country_C19127,APAC,Y
C19128,Country_C19128,APAC,Y
C19129,Country_C19129,,Y
C19130,Country_C19130,APAC,Y
C19131,Country_C19131,,Y
C19132,Country_C19132,APAC,Y
C19133,Country_C19133,APAC,Y
C19134,Country_C19134,,Y
C19135,Country_C19135,,Y
C19136,Country_C19136,,Y
C19137,Country_C19137,,Y
C19138,Country_C19138,EMEA,Y
C19139,Country_C19139,EMEA,Y
C19140,Country_C19140,,Y
C19141,Country_C19141,EMEA,Y
C19142,Country_C19142,,Y
C19143,Country_C19143,,Y
C19144,Country_C19144,APAC,Y
C19145,Country_C19145,,Y
C19146,Country_C19146,,Y
C19147,Country_C19147,,Y
C19148,Country_C19148,,Y
C19149,Country_C19149,APAC,Y
C19150,Country_C19150,,Y
C19151,Country_C19151,APAC,Y
C19152,Country_C19152,,Y
C19153,Country_C19153,APAC,Y
C19154,Country_C19154,EMEA,Y
C19155,Country_C19155,APAC,Y
C19156,Country_C19156,APAC,Y
C19157,Country_C19157,,Y
C19158,Country_C19158,APAC,Y
C19159,Country_C19159,APAC,Y
C19160,Country_C19160,,Y
C19161,Country_C19161,EMEA,Y
C19162,Country_C19162,EMEA,Y
C19163,Country_C19163,EMEA,Y
C19164,Country_C19164,APAC,Y
C19165,Country_C19165,,Y
C19166,Country_C19166,EMEA,Y
C19167,Country_C19167,EMEA,Y
C19168,Country_C19168,EMEA,Y
C19169,Country_C19169,EMEA,Y
C19170,Country_C19170,,Y
C19171,Country_C19171,EMEA,Y
C19172,Country_C19172,APAC,Y
C19173,Country_C19173,APAC,Y
C19174,Country_C19174,,Y
C19175,Country_C19175,EMEA,Y
C19176,Country_C19176,EMEA,Y
C19177,Country_C19177,APAC,Y
C19178,Country_C19178,,Y
C19179,Country_C19179,APAC,Y
C19180,Country_C19180,,Y
C19181,Country_C19181,,Y
C19182,Country_C19182,,Y
C19183,Country_C19183,APAC,Y
C19184,Country_C19184,,Y
C19185,Country_C19185,APAC,Y
C19186,Country_C19186,APAC,Y
C19187,Country_C19187,EMEA,Y
C19188,Country_C19188,APAC,Y
C19189,Country_C19189,APAC,Y
C19190,Country_C19190,EMEA,Y
C19191,Country_C19191,EMEA,Y
C19192,Country_C19192,EMEA,Y
C19193,Country_C19193,,Y
C19194,Country_C19194,,Y
C19195,Country_C19195,EMEA,Y
C19196,Country_C19196,,Y
C19197,Country_C19197,EMEA,Y
C19198,Country_C19198,,Y
C19199,Country_C19199,APAC,Y
C19200,Country_C19200,,Y
C19201,Country_C19201,,Y
C19202,Country_C19202,APAC,Y
C19203,Country_C19203,EMEA,Y
C19204,Country_C19204,,Y
C19205,Country_C19205,,Y
C19206,Country_C19206,APAC,Y
C19207,Country_C19207,APAC,Y
C19208,Country_C19208,APAC,Y
C19209,Country_C19209,APAC,Y
C19210,Country_C19210,EMEA,Y
C19211,Country_C19211,,Y
C19212,Country_C19212,,Y
C19213,Country_C19213,,Y
C19214,Country_C19214,,Y
C19215,Country_C19215,EMEA,Y
C19216,Country_C19216,,Y
C19217,Country_C19217,EMEA,Y
C19218,Country_C19218,EMEA,Y
C19219,Country_C19219,APAC,Y
C19220,Country_C19220,APAC,Y
C19221,Country_C19221,,Y
C19222,Country_C19222,EMEA,Y
C19223,Country_C19223,APAC,Y
C19224,Country_C19224,EMEA,Y
C19225,Country_C19225,APAC,Y
C19226,Country_C19226,EMEA,Y
C19227,Country_C19227,,Y
C19228,Country_C19228,,Y
C19229,Country_C19229,EMEA,Y
C19230,Country_C19230,APAC,Y
C19231,Country_C19231,APAC,Y
C19232,Country_C19232,,Y
C19233,Country_C19233,,Y
C19234,Country_C19234,,Y
C19235,Country_C19235,APAC,Y
C19236,Country_C19236,APAC,Y
C19237,Country_C19237,,Y
C19238,Country_C19238,EMEA,Y
C19239,Country_C19239,APAC,Y
C19240,Country_C19240,,Y
C19241,Country_C19241,EMEA,Y
C19242,Country_C19242,APAC,Y
C19243,Country_C19243,EMEA,Y
C19244,Country_C19244,EMEA,Y
C19245,Country_C19245,APAC,Y
C19246,Country_C19246,,Y
C19247,Country_C19247,EMEA,Y
C19248,Country_C19248,,Y
C19249,Country_C19249,APAC,Y
C19250,Country_C19250,EMEA,Y
C19251,Country_C19251,EMEA,Y
C19252,Country_C19252,EMEA,Y
C19253,Country_C19253,EMEA,Y
C19254,Country_C19254,EMEA,Y
C19255,Country_C19255,APAC,Y
C19256,Country_C19256,EMEA,Y
C19257,Country_C19257,APAC,Y
C19258,Country_C19258,,Y
C19259,Country_C19259,APAC,Y
C19260,Country_C19260,EMEA,Y
C19261,Country_C19261,,Y
C19262,Country_C19262,APAC,Y
C19263,Country_C19263,APAC,Y
C19264,Country_C19264,APAC,Y
C19265,Country_C19265,EMEA,Y
C19266,Country_C19266,EMEA,Y
C19267,Country_C19267,APAC,Y
C19268,Country_C19268,APAC,Y
C19269,Country_C19269,,Y
C19270,Country_C19270,EMEA,Y
C19271,Country_C19271,EMEA,Y
C19272,Country_C19272,,Y
C19273,Country_C19273,APAC,Y
C19274,Country_C19274,APAC,Y
C19275,Country_C19275,,Y
C19276,Country_C19276,APAC,Y
C19277,Country_C19277,APAC,Y
C19278,Country_C19278,,Y
C19279,Country_C19279,,Y
C19280,Country_C19280,,Y
C19281,Country_C19281,APAC,Y
C19282,Country_C19282,,Y
C19283,Country_C19283,APAC,Y
C19284,Country_C19284,EMEA,Y
C19285,Country_C19285,EMEA,Y
C19286,Country_C19286,,Y
C19287,Country_C19287,APAC,Y
C19288,Country_C19288,APAC,Y
C19289,Country_C19289,APAC,Y
C19290,Country_C19290,,Y
C19291,Country_C19291,APAC,Y
C19292,Country_C19292,APAC,Y
C19293,Country_C19293,APAC,Y
C19294,Country_C19294,EMEA,Y
C19295,Country_C19295,APAC,Y
C19296,Country_C19296,EMEA,Y
C19297,Country_C19297,APAC,Y
C19298,Country_C19298,APAC,Y
C19299,Country_C19299,APAC,Y
C19300,Country_C19300,EMEA,Y
C19301,Country_C19301,APAC,Y
C19302,Country_C19302,,Y
C19303,Country_C19303,APAC,Y
C19304,Country_C19304,EMEA,Y
C19305,Country_C19305,EMEA,Y
C19306,Country_C19306,,Y
C19307,Country_C19307,,Y
C19308,Country_C19308,,Y
C19309,Country_C19309,EMEA,Y
C19310,Country_C19310,APAC,Y
C19311,Country_C19311,APAC,Y
C19312,Country_C19312,,Y
C19313,Country_C19313,,Y
C19314,Country_C19314,APAC,Y
C19315,Country_C19315,,Y
C19316,Country_C19316,APAC,Y
C19317,Country_C19317,APAC,Y
C19318,Country_C19318,APAC,Y
C19319,Country_C19319,APAC,Y
C19320,Country_C19320,EMEA,Y
C19321,Country_C19321,APAC,Y
C19322,Country_C19322,,Y
C19323,Country_C19323,,Y
C19324,Country_C19324,,Y
C19325,Country_C19325,,Y
C19326,Country_C19326,EMEA,Y
C19327,Country_C19327,APAC,Y
C19328,Country_C19328,APAC,Y
C19329,Country_C19329,,Y
C19330,Country_C19330,,Y
C19331,Country_C19331,,Y
C19332,Country_C19332,APAC,Y
C19333,Country_C19333,EMEA,Y
C19334,Country_C19334,EMEA,Y
C19335,Country_C19335,EMEA,Y
C19336,Country_C19336,EMEA,Y
C19337,Country_C19337,,Y
C19338,Country_C19338,APAC,Y
C19339,Country_C19339,,Y
C19340,Country_C19340,EMEA,Y
C19341,Country_C19341,,Y
C19342,Country_C19342,EMEA,Y
C19343,Country_C19343,APAC,Y
C19344,Country_C19344,EMEA,Y
C19345,Country_C19345,,Y
C19346,Country_C19346,APAC,Y
C19347,Country_C19347,EMEA,Y
C19348,Country_C19348,EMEA,Y
C19349,Country_C19349,APAC,Y
C19350,Country_C19350,,Y
C19351,Country_C19351,APAC,Y
C19352,Country_C19352,,Y
C19353,Country_C19353,EMEA,Y
C19354,Country_C19354,EMEA,Y
C19355,Country_C19355,APAC,Y
C19356,Country_C19356,EMEA,Y
C19357,Country_C19357,APAC,Y
C19358,Country_C19358,EMEA,Y
C19359,Country_C19359,EMEA,Y
C19360,Country_C19360,,Y
C19361,Country_C19361,APAC,Y
C19362,Country_C19362,APAC,Y
C19363,Country_C19363,EMEA,Y
C19364,Country_C19364,,Y
C19365,Country_C19365,,Y
C19366,Country_C19366,APAC,Y
C19367,Country_C19367,APAC,Y
C19368,Country_C19368,EMEA,Y
C19369,Country_C19369,APAC,Y
C19370,Country_C19370,EMEA,Y
C19371,Country_C19371,,Y
C19372,Country_C19372,APAC,Y
C19373,Country_C19373,,Y
C19374,Country_C19374,,Y
C19375,Country_C19375,EMEA,Y
C19376,Country_C19376,,Y
C19377,Country_C19377,EMEA,Y
C19378,Country_C19378,EMEA,Y
C19379,Country_C19379,,Y
C19380,Country_C19380,,Y
C19381,Country_C19381,EMEA,Y
C19382,Country_C19382,EMEA,Y
C19383,Country_C19383,,Y
C19384,Country_C19384,EMEA,Y
C19385,Country_C19385,EMEA,Y
C19386,Country_C19386,APAC,Y
C19387,Country_C19387,APAC,Y
C19388,Country_C19388,APAC,Y
C19389,Country_C19389,APAC,Y
C19390,Country_C19390,APAC,Y
C19391,Country_C19391,EMEA,Y
C19392,Country_C19392,EMEA,Y
C19393,Country_C19393,APAC,Y
C19394,Country_C19394,,Y
C19395,Country_C19395,APAC,Y
C19396,Country_C19396,,Y
C19397,Country_C19397,EMEA,Y
C19398,Country_C19398,,Y
C19399,Country_C19399,EMEA,Y
C19400,Country_C19400,,Y
C19401,Country_C19401,EMEA,Y
C19402,Country_C19402,EMEA,Y
C19403,Country_C19403,APAC,Y
C19404,Country_C19404,EMEA,Y
C19405,Country_C19405,APAC,Y
C19406,Country_C19406,APAC,Y
C19407,Country_C19407,APAC,Y
C19408,Country_C19408,,Y
C19409,Country_C19409,,Y
C19410,Country_C19410,EMEA,Y
C19411,Country_C19411,APAC,Y
C19412,Country_C19412,APAC,Y
C19413,Country_C19413,EMEA,Y
C19414,Country_C19414,APAC,Y
C19415,Country_C19415,EMEA,Y
C19416,Country_C19416,APAC,Y
C19417,Country_C19417,,Y
C19418,Country_C19418,EMEA,Y
C19419,Country_C19419,EMEA,Y
C19420,Country_C19420,,Y
C19421,Country_C19421,EMEA,Y
C19422,Country_C19422,,Y
C19423,Country_C19423,APAC,Y
C19424,Country_C19424,,Y
C19425,Country_C19425,,Y
C19426,Country_C19426,EMEA,Y
C19427,Country_C19427,APAC,Y
C19428,Country_C19428,,Y
C19429,Country_C19429,APAC,Y
C19430,Country_C19430,,Y
C19431,Country_C19431,EMEA,Y
C19432,Country_C19432,,Y
C19433,Country_C19433,,Y
C19434,Country_C19434,APAC,Y
C19435,Country_C19435,,Y
C19436,Country_C19436,EMEA,Y
C19437,Country_C19437,EMEA,Y
C19438,Country_C19438,,Y
C19439,Country_C19439,,Y
C19440,Country_C19440,APAC,Y
C19441,Country_C19441,APAC,Y
C19442,Country_C19442,EMEA,Y
C19443,Country_C19443,APAC,Y
C19444,Country_C19444,,Y
C19445,Country_C19445,EMEA,Y
C19446,Country_C19446,APAC,Y
C19447,Country_C19447,EMEA,Y
C19448,Country_C19448,,Y
C19449,Country_C19449,APAC,Y
C19450,Country_C19450,,Y
C19451,Country_C19451,,Y
C19452,Country_C19452,EMEA,Y
C19453,Country_C19453,EMEA,Y
C19454,Country_C19454,EMEA,Y
C19455,Country_C19455,APAC,Y
C19456,Country_C19456,APAC,Y
C19457,Country_C19457,EMEA,Y
C19458,Country_C19458,APAC,Y
C19459,Country_C19459,APAC,Y
C19460,Country_C19460,EMEA,Y
C19461,Country_C19461,,Y
C19462,Country_C19462,APAC,Y
C19463,Country_C19463,APAC,Y
C19464,Country_C19464,,Y
C19465,Country_C19465,,Y
C19466,Country_C19466,,Y
C19467,Country_C19467,EMEA,Y
C19468,Country_C19468,,Y
C19469,Country_C19469,EMEA,Y
C19470,Country_C19470,,Y
C19471,Country_C19471,,Y
C19472,Country_C19472,EMEA,Y
C19473,Country_C19473,EMEA,Y
C19474,Country_C19474,,Y
C19475,Country_C19475,,Y
C19476,Country_C19476,,Y
C19477,Country_C19477,APAC,Y
C19478,Country_C19478,,Y
C19479,Country_C19479,EMEA,Y
C19480,Country_C19480,APAC,Y
C19481,Country_C19481,EMEA,Y
C19482,Country_C19482,APAC,Y
C19483,Country_C19483,APAC,Y
C19484,Country_C19484,EMEA,Y
C19485,Country_C19485,APAC,Y
C19486,Country_C19486,EMEA,Y
C19487,Country_C19487,,Y
C19488,Country_C19488,APAC,Y
C19489,Country_C19489,EMEA,Y
C19490,Country_C19490,APAC,Y
C19491,Country_C19491,EMEA,Y
C19492,Country_C19492,,Y
C19493,Country_C19493,,Y
C19494,Country_C19494,APAC,Y
C19495,Country_C19495,APAC,Y
C19496,Country_C19496,EMEA,Y
C19497,Country_C19497,EMEA,Y
C19498,Country_C19498,APAC,Y
