CURRENCY_CODE,CURRENCY_NAME
C20491,Currency_20491
C20492,Currency_20492
C20493,Currency_20493
C20494,Currency_20494
C20495,Currency_20495
C20496,Currency_20496
C20497,Currency_20497
C20498,Currency_20498
C20499,Currency_20499
C20500,Currency_20500
C20501,Currency_20501
C20502,Currency_20502
C20503,Currency_20503
C20504,Currency_20504
C20505,Currency_20505
C20506,Currency_20506
C20507,Currency_20507
C20508,Currency_20508
C20509,Currency_20509
C20510,Currency_20510
C20511,Currency_20511
C20512,Currency_20512
C20513,Currency_20513
C20514,Currency_20514
C20515,Currency_20515
C20516,Currency_20516
C20517,Currency_20517
C20518,Currency_20518
C20519,Currency_20519
C20520,Currency_20520
C20521,Currency_20521
C20522,Currency_20522
C20523,Currency_20523
C20524,Currency_20524
C20525,Currency_20525
C20526,Currency_20526
C20527,Currency_20527
C20528,Currency_20528
C20529,Currency_20529
C20530,Currency_20530
C20531,Currency_20531
C20532,Currency_20532
C20533,Currency_20533
C20534,Currency_20534
C20535,Currency_20535
C20536,Currency_20536
C20537,Currency_20537
C20538,Currency_20538
C20539,Currency_20539
C20540,Currency_20540
C20541,Currency_20541
C20542,Currency_20542
C20543,Currency_20543
C20544,Currency_20544
C20545,Currency_20545
C20546,Currency_20546
C20547,Currency_20547
C20548,Currency_20548
C20549,Currency_20549
C20550,Currency_20550
C20551,Currency_20551
C20552,Currency_20552
C20553,Currency_20553
C20554,Currency_20554
C20555,Currency_20555
C20556,Currency_20556
C20557,Currency_20557
C20558,Currency_20558
C20559,Currency_20559
C20560,Currency_20560
C20561,Currency_20561
C20562,Currency_20562
C20563,Currency_20563
C20564,Currency_20564
C20565,Currency_20565
C20566,Currency_20566
C20567,Currency_20567
C20568,Currency_20568
C20569,Currency_20569
C20570,Currency_20570
C20571,Currency_20571
C20572,Currency_20572
C20573,Currency_20573
C20574,Currency_20574
C20575,Currency_20575
C20576,Currency_20576
C20577,Currency_20577
C20578,Currency_20578
C20579,Currency_20579
C20580,Currency_20580
C20581,Currency_20581
C20582,Currency_20582
C20583,Currency_20583
C20584,Currency_20584
C20585,Currency_20585
C20586,Currency_20586
C20587,Currency_20587
C20588,Currency_20588
C20589,Currency_20589
C20590,Currency_20590
C20591,Currency_20591
C20592,Currency_20592
C20593,Currency_20593
C20594,Currency_20594
C20595,Currency_20595
C20596,Currency_20596
C20597,Currency_20597
C20598,Currency_20598
C20599,Currency_20599
C20600,Currency_20600
C20601,Currency_20601
C20602,Currency_20602
C20603,Currency_20603
C20604,Currency_20604
C20605,Currency_20605
C20606,Currency_20606
C20607,Currency_20607
C20608,Currency_20608
C20609,Currency_20609
C20610,Currency_20610
C20611,Currency_20611
C20612,Currency_20612
C20613,Currency_20613
C20614,Currency_20614
C20615,Currency_20615
C20616,Currency_20616
C20617,Currency_20617
C20618,Currency_20618
C20619,Currency_20619
C20620,Currency_20620
C20621,Currency_20621
C20622,Currency_20622
C20623,Currency_20623
C20624,Currency_20624
C20625,Currency_20625
C20626,Currency_20626
C20627,Currency_20627
C20628,Currency_20628
C20629,Currency_20629
C20630,Currency_20630
C20631,Currency_20631
C20632,Currency_20632
C20633,Currency_20633
C20634,Currency_20634
C20635,Currency_20635
C20636,Currency_20636
C20637,Currency_20637
C20638,Currency_20638
C20639,Currency_20639
C20640,Currency_20640
C20641,Currency_20641
C20642,Currency_20642
C20643,Currency_20643
C20644,Currency_20644
C20645,Currency_20645
C20646,Currency_20646
C20647,Currency_20647
C20648,Currency_20648
C20649,Currency_20649
C20650,Currency_20650
C20651,Currency_20651
C20652,Currency_20652
C20653,Currency_20653
C20654,Currency_20654
C20655,Currency_20655
C20656,Currency_20656
C20657,Currency_20657
C20658,Currency_20658
C20659,Currency_20659
C20660,Currency_20660
C20661,Currency_20661
C20662,Currency_20662
C20663,Currency_20663
C20664,Currency_20664
C20665,Currency_20665
C20666,Currency_20666
C20667,Currency_20667
C20668,Currency_20668
C20669,Currency_20669
C20670,Currency_20670
C20671,Currency_20671
C20672,Currency_20672
C20673,Currency_20673
C20674,Currency_20674
C20675,Currency_20675
C20676,Currency_20676
C20677,Currency_20677
C20678,Currency_20678
C20679,Currency_20679
C20680,Currency_20680
C20681,Currency_20681
C20682,Currency_20682
C20683,Currency_20683
C20684,Currency_20684
C20685,Currency_20685
C20686,Currency_20686
C20687,Currency_20687
C20688,Currency_20688
C20689,Currency_20689
C20690,Currency_20690
C20691,Currency_20691
C20692,Currency_20692
C20693,Currency_20693
C20694,Currency_20694
C20695,Currency_20695
C20696,Currency_20696
C20697,Currency_20697
C20698,Currency_20698
C20699,Currency_20699
C20700,Currency_20700
C20701,Currency_20701
C20702,Currency_20702
C20703,Currency_20703
C20704,Currency_20704
C20705,Currency_20705
C20706,Currency_20706
C20707,Currency_20707
C20708,Currency_20708
C20709,Currency_20709
C20710,Currency_20710
C20711,Currency_20711
C20712,Currency_20712
C20713,Currency_20713
C20714,Currency_20714
C20715,Currency_20715
C20716,Currency_20716
C20717,Currency_20717
C20718,Currency_20718
C20719,Currency_20719
C20720,Currency_20720
C20721,Currency_20721
C20722,Currency_20722
C20723,Currency_20723
C20724,Currency_20724
C20725,Currency_20725
C20726,Currency_20726
C20727,Currency_20727
C20728,Currency_20728
C20729,Currency_20729
C20730,Currency_20730
C20731,Currency_20731
C20732,Currency_20732
C20733,Currency_20733
C20734,Currency_20734
C20735,Currency_20735
C20736,Currency_20736
C20737,Currency_20737
C20738,Currency_20738
C20739,Currency_20739
C20740,Currency_20740
C20741,Currency_20741
C20742,Currency_20742
C20743,Currency_20743
C20744,Currency_20744
C20745,Currency_20745
C20746,Currency_20746
C20747,Currency_20747
C20748,Currency_20748
C20749,Currency_20749
C20750,Currency_20750
C20751,Currency_20751
C20752,Currency_20752
C20753,Currency_20753
C20754,Currency_20754
C20755,Currency_20755
C20756,Currency_20756
C20757,Currency_20757
C20758,Currency_20758
C20759,Currency_20759
C20760,Currency_20760
C20761,Currency_20761
C20762,Currency_20762
C20763,Currency_20763
C20764,Currency_20764
C20765,Currency_20765
C20766,Currency_20766
C20767,Currency_20767
C20768,Currency_20768
C20769,Currency_20769
C20770,Currency_20770
C20771,Currency_20771
C20772,Currency_20772
C20773,Currency_20773
C20774,Currency_20774
C20775,Currency_20775
C20776,Currency_20776
C20777,Currency_20777
C20778,Currency_20778
C20779,Currency_20779
C20780,Currency_20780
C20781,Currency_20781
C20782,Currency_20782
C20783,Currency_20783
C20784,Currency_20784
C20785,Currency_20785
C20786,Currency_20786
C20787,Currency_20787
C20788,Currency_20788
C20789,Currency_20789
C20790,Currency_20790
C20791,Currency_20791
C20792,Currency_20792
C20793,Currency_20793
C20794,Currency_20794
C20795,Currency_20795
C20796,Currency_20796
C20797,Currency_20797
C20798,Currency_20798
C20799,Currency_20799
C20800,Currency_20800
C20801,Currency_20801
C20802,Currency_20802
C20803,Currency_20803
C20804,Currency_20804
C20805,Currency_20805
C20806,Currency_20806
C20807,Currency_20807
C20808,Currency_20808
C20809,Currency_20809
C20810,Currency_20810
C20811,Currency_20811
C20812,Currency_20812
C20813,Currency_20813
C20814,Currency_20814
C20815,Currency_20815
C20816,Currency_20816
C20817,Currency_20817
C20818,Currency_20818
C20819,Currency_20819
C20820,Currency_20820
C20821,Currency_20821
C20822,Currency_20822
C20823,Currency_20823
C20824,Currency_20824
C20825,Currency_20825
C20826,Currency_20826
C20827,Currency_20827
C20828,Currency_20828
C20829,Currency_20829
C20830,Currency_20830
C20831,Currency_20831
C20832,Currency_20832
C20833,Currency_20833
C20834,Currency_20834
C20835,Currency_20835
C20836,Currency_20836
C20837,Currency_20837
C20838,Currency_20838
C20839,Currency_20839
C20840,Currency_20840
C20841,Currency_20841
C20842,Currency_20842
C20843,Currency_20843
C20844,Currency_20844
C20845,Currency_20845
C20846,Currency_20846
C20847,Currency_20847
C20848,Currency_20848
C20849,Currency_20849
C20850,Currency_20850
C20851,Currency_20851
C20852,Currency_20852
C20853,Currency_20853
C20854,Currency_20854
C20855,Currency_20855
C20856,Currency_20856
C20857,Currency_20857
C20858,Currency_20858
C20859,Currency_20859
C20860,Currency_20860
C20861,Currency_20861
C20862,Currency_20862
C20863,Currency_20863
C20864,Currency_20864
C20865,Currency_20865
C20866,Currency_20866
C20867,Currency_20867
C20868,Currency_20868
C20869,Currency_20869
C20870,Currency_20870
C20871,Currency_20871
C20872,Currency_20872
C20873,Currency_20873
C20874,Currency_20874
C20875,Currency_20875
C20876,Currency_20876
C20877,Currency_20877
C20878,Currency_20878
C20879,Currency_20879
C20880,Currency_20880
C20881,Currency_20881
C20882,Currency_20882
C20883,Currency_20883
C20884,Currency_20884
C20885,Currency_20885
C20886,Currency_20886
C20887,Currency_20887
C20888,Currency_20888
C20889,Currency_20889
C20890,Currency_20890
C20891,Currency_20891
C20892,Currency_20892
C20893,Currency_20893
C20894,Currency_20894
C20895,Currency_20895
C20896,Currency_20896
C20897,Currency_20897
C20898,Currency_20898
C20899,Currency_20899
C20900,Currency_20900
C20901,Currency_20901
C20902,Currency_20902
C20903,Currency_20903
C20904,Currency_20904
C20905,Currency_20905
C20906,Currency_20906
C20907,Currency_20907
C20908,Currency_20908
C20909,Currency_20909
C20910,Currency_20910
C20911,Currency_20911
C20912,Currency_20912
C20913,Currency_20913
C20914,Currency_20914
C20915,Currency_20915
C20916,Currency_20916
C20917,Currency_20917
C20918,Currency_20918
C20919,Currency_20919
C20920,Currency_20920
C20921,Currency_20921
C20922,Currency_20922
C20923,Currency_20923
C20924,Currency_20924
C20925,Currency_20925
C20926,Currency_20926
C20927,Currency_20927
C20928,Currency_20928
C20929,Currency_20929
C20930,Currency_20930
C20931,Currency_20931
C20932,Currency_20932
C20933,Currency_20933
C20934,Currency_20934
C20935,Currency_20935
C20936,Currency_20936
C20937,Currency_20937
C20938,Currency_20938
C20939,Currency_20939
C20940,Currency_20940
C20941,Currency_20941
C20942,Currency_20942
C20943,Currency_20943
C20944,Currency_20944
C20945,Currency_20945
C20946,Currency_20946
C20947,Currency_20947
C20948,Currency_20948
C20949,Currency_20949
C20950,Currency_20950
C20951,Currency_20951
C20952,Currency_20952
C20953,Currency_20953
C20954,Currency_20954
C20955,Currency_20955
C20956,Currency_20956
C20957,Currency_20957
C20958,Currency_20958
C20959,Currency_20959
C20960,Currency_20960
C20961,Currency_20961
C20962,Currency_20962
C20963,Currency_20963
C20964,Currency_20964
C20965,Currency_20965
C20966,Currency_20966
C20967,Currency_20967
C20968,Currency_20968
C20969,Currency_20969
C20970,Currency_20970
C20971,Currency_20971
C20972,Currency_20972
C20973,Currency_20973
C20974,Currency_20974
C20975,Currency_20975
C20976,Currency_20976
C20977,Currency_20977
C20978,Currency_20978
C20979,Currency_20979
C20980,Currency_20980
C20981,Currency_20981
C20982,Currency_20982
C20983,Currency_20983
C20984,Currency_20984
C20985,Currency_20985
C20986,Currency_20986
C20987,Currency_20987
C20988,Currency_20988
C20989,Currency_20989
C20990,Currency_20990
C20991,Currency_20991
C20992,Currency_20992
C20993,Currency_20993
C20994,Currency_20994
C20995,Currency_20995
C20996,Currency_20996
C20997,Currency_20997
C20998,Currency_20998
C20999,Currency_20999
C21000,Currency_21000
C21001,Currency_21001
C21002,Currency_21002
C21003,Currency_21003
C21004,Currency_21004
C21005,Currency_21005
C21006,Currency_21006
C21007,Currency_21007
C21008,Currency_21008
C21009,Currency_21009
C21010,Currency_21010
C21011,Currency_21011
C21012,Currency_21012
C21013,Currency_21013
C21014,Currency_21014
C21015,Currency_21015
C21016,Currency_21016
C21017,Currency_21017
C21018,Currency_21018
C21019,Currency_21019
C21020,Currency_21020
C21021,Currency_21021
C21022,Currency_21022
C21023,Currency_21023
C21024,Currency_21024
C21025,Currency_21025
C21026,Currency_21026
C21027,Currency_21027
C21028,Currency_21028
C21029,Currency_21029
C21030,Currency_21030
C21031,Currency_21031
C21032,Currency_21032
C21033,Currency_21033
C21034,Currency_21034
C21035,Currency_21035
C21036,Currency_21036
C21037,Currency_21037
C21038,Currency_21038
C21039,Currency_21039
C21040,Currency_21040
C21041,Currency_21041
C21042,Currency_21042
C21043,Currency_21043
C21044,Currency_21044
C21045,Currency_21045
C21046,Currency_21046
C21047,Currency_21047
C21048,Currency_21048
C21049,Currency_21049
C21050,Currency_21050
C21051,Currency_21051
C21052,Currency_21052
C21053,Currency_21053
C21054,Currency_21054
C21055,Currency_21055
C21056,Currency_21056
C21057,Currency_21057
C21058,Currency_21058
C21059,Currency_21059
C21060,Currency_21060
C21061,Currency_21061
C21062,Currency_21062
C21063,Currency_21063
C21064,Currency_21064
C21065,Currency_21065
C21066,Currency_21066
C21067,Currency_21067
C21068,Currency_21068
C21069,Currency_21069
C21070,Currency_21070
C21071,Currency_21071
C21072,Currency_21072
C21073,Currency_21073
C21074,Currency_21074
C21075,Currency_21075
C21076,Currency_21076
C21077,Currency_21077
C21078,Currency_21078
C21079,Currency_21079
C21080,Currency_21080
C21081,Currency_21081
C21082,Currency_21082
C21083,Currency_21083
C21084,Currency_21084
C21085,Currency_21085
C21086,Currency_21086
C21087,Currency_21087
C21088,Currency_21088
C21089,Currency_21089
C21090,Currency_21090
C21091,Currency_21091
C21092,Currency_21092
C21093,Currency_21093
C21094,Currency_21094
C21095,Currency_21095
C21096,Currency_21096
C21097,Currency_21097
C21098,Currency_21098
C21099,Currency_21099
C21100,Currency_21100
C21101,Currency_21101
C21102,Currency_21102
C21103,Currency_21103
C21104,Currency_21104
C21105,Currency_21105
C21106,Currency_21106
C21107,Currency_21107
C21108,Currency_21108
C21109,Currency_21109
C21110,Currency_21110
C21111,Currency_21111
C21112,Currency_21112
C21113,Currency_21113
C21114,Currency_21114
C21115,Currency_21115
C21116,Currency_21116
C21117,Currency_21117
C21118,Currency_21118
C21119,Currency_21119
C21120,Currency_21120
C21121,Currency_21121
C21122,Currency_21122
C21123,Currency_21123
C21124,Currency_21124
C21125,Currency_21125
C21126,Currency_21126
C21127,Currency_21127
C21128,Currency_21128
C21129,Currency_21129
C21130,Currency_21130
C21131,Currency_21131
C21132,Currency_21132
C21133,Currency_21133
C21134,Currency_21134
C21135,Currency_21135
C21136,Currency_21136
C21137,Currency_21137
C21138,Currency_21138
C21139,Currency_21139
C21140,Currency_21140
C21141,Currency_21141
C21142,Currency_21142
C21143,Currency_21143
C21144,Currency_21144
C21145,Currency_21145
C21146,Currency_21146
C21147,Currency_21147
C21148,Currency_21148
C21149,Currency_21149
C21150,Currency_21150
C21151,Currency_21151
C21152,Currency_21152
C21153,Currency_21153
C21154,Currency_21154
C21155,Currency_21155
C21156,Currency_21156
C21157,Currency_21157
C21158,Currency_21158
C21159,Currency_21159
C21160,Currency_21160
C21161,Currency_21161
C21162,Currency_21162
C21163,Currency_21163
C21164,Currency_21164
C21165,Currency_21165
C21166,Currency_21166
C21167,Currency_21167
C21168,Currency_21168
C21169,Currency_21169
C21170,Currency_21170
C21171,Currency_21171
C21172,Currency_21172
C21173,Currency_21173
C21174,Currency_21174
C21175,Currency_21175
C21176,Currency_21176
C21177,Currency_21177
C21178,Currency_21178
C21179,Currency_21179
C21180,Currency_21180
C21181,Currency_21181
C21182,Currency_21182
C21183,Currency_21183
C21184,Currency_21184
C21185,Currency_21185
C21186,Currency_21186
C21187,Currency_21187
C21188,Currency_21188
C21189,Currency_21189
C21190,Currency_21190
C21191,Currency_21191
C21192,Currency_21192
C21193,Currency_21193
C21194,Currency_21194
C21195,Currency_21195
C21196,Currency_21196
C21197,Currency_21197
C21198,Currency_21198
C21199,Currency_21199
C21200,Currency_21200
C21201,Currency_21201
C21202,Currency_21202
C21203,Currency_21203
C21204,Currency_21204
C21205,Currency_21205
C21206,Currency_21206
C21207,Currency_21207
C21208,Currency_21208
C21209,Currency_21209
C21210,Currency_21210
C21211,Currency_21211
C21212,Currency_21212
C21213,Currency_21213
C21214,Currency_21214
C21215,Currency_21215
C21216,Currency_21216
C21217,Currency_21217
C21218,Currency_21218
C21219,Currency_21219
C21220,Currency_21220
C21221,Currency_21221
C21222,Currency_21222
C21223,Currency_21223
C21224,Currency_21224
C21225,Currency_21225
C21226,Currency_21226
C21227,Currency_21227
C21228,Currency_21228
C21229,Currency_21229
C21230,Currency_21230
C21231,Currency_21231
C21232,Currency_21232
C21233,Currency_21233
C21234,Currency_21234
C21235,Currency_21235
C21236,Currency_21236
C21237,Currency_21237
C21238,Currency_21238
C21239,Currency_21239
C21240,Currency_21240
C21241,Currency_21241
C21242,Currency_21242
C21243,Currency_21243
C21244,Currency_21244
C21245,Currency_21245
C21246,Currency_21246
C21247,Currency_21247
C21248,Currency_21248
C21249,Currency_21249
C21250,Currency_21250
C21251,Currency_21251
C21252,Currency_21252
C21253,Currency_21253
C21254,Currency_21254
C21255,Currency_21255
C21256,Currency_21256
C21257,Currency_21257
C21258,Currency_21258
C21259,Currency_21259
C21260,Currency_21260
C21261,Currency_21261
C21262,Currency_21262
C21263,Currency_21263
C21264,Currency_21264
C21265,Currency_21265
C21266,Currency_21266
